Task,TaskName,Model,Preprocess,F1_mean,F1_std,BA_mean,BA_std,Acc_mean,Acc_std
G2_mg_molar_grade,MG Positive Molar Grade,RF,p4,0.9358006081873119,0.0199269291064561,0.9358266344639343,0.02163161315999424,0.9368639002475325,0.018794828129235705
G2_mg_molar_grade,MG Positive Molar Grade,SVM,p4,0.6547912486108173,0.03859115771499614,0.6726170347154329,0.03396480685415581,0.6640143906431852,0.0388222432115444
G2_mg_molar_grade,MG Positive Molar Grade,Spectrum-KAN,p4,0.5597151476377757,0.01561501881349005,0.5803685631260003,0.02257991610567835,0.5741505280525341,0.018709357105953336
G3_mba_molar_grade,MBA Positive Molar Grade,1D-CNN,p4,0.8205284780312985,0.07118190141248996,0.8261153258360736,0.0700358653438086,0.822931434531896,0.06725763275901797
G3_mba_molar_grade,MBA Positive Molar Grade,HistGradientBoosting,p4,0.9558279400716785,0.022525104512892045,0.957709007795119,0.02195480288516151,0.955954447655232,0.022879106613371454
G3_mba_molar_grade,MBA Positive Molar Grade,KNN,p4,0.9235744514441799,0.020306928108333212,0.9256112291823637,0.01941965929718378,0.9232767696886995,0.019561427253617623
G3_mba_molar_grade,MBA Positive Molar Grade,PLS-DA,p4,0.7148311051706855,0.05074864426607222,0.7331916567887072,0.03675952230312916,0.7310021390958192,0.034752014135005026
G3_mba_molar_grade,MBA Positive Molar Grade,RF,p4,0.9594955044283433,0.00902556542046605,0.9601694898789658,0.009959104982131319,0.9592268344587082,0.010511727959513517
G3_mba_molar_grade,MBA Positive Molar Grade,SVM,p4,0.8664007303313083,0.0117847353161237,0.8679836953909568,0.013606667558256617,0.8662653949209366,0.016547887233243186
G3_mba_molar_grade,MBA Positive Molar Grade,Spectrum-KAN,p4,0.8008728560873555,0.05403478092062677,0.8145617631343132,0.042741483205805585,0.8110984323135726,0.04579276731330359
P1_thiram_presence,Thiram Presence,1D-CNN,p4,0.731169950877242,0.05476352264423526,0.7821236802413273,0.03760557203544488,0.7524186617556783,0.0630794285425192
P1_thiram_presence,Thiram Presence,HistGradientBoosting,p4,0.9281862859426375,0.02163394466136554,0.9280784313725491,0.022043673749827082,0.9422651933701658,0.017886857193565683
P1_thiram_presence,Thiram Presence,KNN,p4,0.9876170772925107,0.008959200492383744,0.9881930618401207,0.008530544578192788,0.9900122774708411,0.00724125578876008
P1_thiram_presence,Thiram Presence,PLS-DA,p4,0.8701685835866708,0.02631217478619597,0.8531221719457014,0.03061772320910097,0.9012031921424187,0.018272116384184234
P1_thiram_presence,Thiram Presence,RF,p4,0.9889610357146562,0.007897019341801368,0.9889622926093514,0.008731842410237663,0.9911233885819521,0.0063289811423511136
P1_thiram_presence,Thiram Presence,SVM,p4,0.7449609266740493,0.03673005017419529,0.8300000000000001,0.02738612787525829,0.7547575199508901,0.03918847603445522
P1_thiram_presence,Thiram Presence,Spectrum-KAN,p4,0.9309708239035839,0.012412660499092463,0.9478099547511313,0.009345047204271135,0.9423020257826888,0.011395880711246592
P2_mg_presence,MG Presence,1D-CNN,p4,0.8087462079686102,0.04496881846370636,0.8332270010985757,0.038988576178789716,0.8357949662369553,0.0483673501778436
P2_mg_presence,MG Presence,HistGradientBoosting,p4,0.922816739725128,0.0172446174008097,0.9211949434346891,0.02147680856359338,0.9378207489257214,0.014991267628746557
P2_mg_presence,MG Presence,KNN,p4,0.9615977020625076,0.010418336399587896,0.9628129618028518,0.008217700467163271,0.9689134438305709,0.008457915488907633
P2_mg_presence,MG Presence,PLS-DA,p4,0.7808684954005708,0.0439430937227869,0.749501244840997,0.04569575746131251,0.8512768569674647,0.02235345506376932
P2_mg_presence,MG Presence,RF,p4,0.9753124356279781,0.009271119173715339,0.9768638394117213,0.011130261677464205,0.980012277470841,0.007471890117123139
P2_mg_presence,MG Presence,SVM,p4,0.7272422401917269,0.02515117358407538,0.8102663960072345,0.01516263112777554,0.7369797421731124,0.026532472717606524
P2_mg_presence,MG Presence,Spectrum-KAN,p4,0.8932408727274945,0.017789670346906393,0.9099231256107467,0.01575363979704942,0.910098219766728,0.018601077405460048
P3_mba_presence,MBA Presence,1D-CNN,p4,0.8694033264297005,0.050199138960314034,0.8646452203569168,0.07724770193983636,0.9100798035604665,0.026244310871808448
P3_mba_presence,MBA Presence,HistGradientBoosting,p4,0.957306695123326,0.006300847447681304,0.9590126758295583,0.005424776861296769,0.968925721301412,0.0030102189087014473
P3_mba_presence,MBA Presence,KNN,p4,0.9778685300092202,0.012344537270059385,0.9757568941294826,0.015103226788905943,0.9844751381215471,0.008183402881507346
P3_mba_presence,MBA Presence,PLS-DA,p4,0.8722215872003833,0.04166066652668247,0.8448467082220381,0.05568707105450013,0.9167955801104972,0.019368602828545068
P3_mba_presence,MBA Presence,RF,p4,0.9849893706279144,0.006894985986517539,0.9836610222235247,0.004432108653734657,0.9889073050951505,0.005532640659902711
P3_mba_presence,MBA Presence,SVM,p4,0.7839922010117425,0.027260386010113186,0.8695975211043574,0.022999609850968546,0.8079680785758134,0.026419078651775802
P3_mba_presence,MBA Presence,Spectrum-KAN,p4,0.9121540443010184,0.05249404702271147,0.8915197385647942,0.06746640352303201,0.9422836095764273,0.025344332532835648
S1_mixture_order,Mixture Complexity,1D-CNN,p4,0.426859531890309,0.2792475250227111,0.5129092810470465,0.20167615588896445,0.4596930632289748,0.26429767453595726
S1_mixture_order,Mixture Complexity,HistGradientBoosting,p4,0.9569482574651328,0.013015294034990256,0.9591710378767848,0.01117800215253259,0.954499693063229,0.012644967997896703
S1_mixture_order,Mixture Complexity,KNN,p4,0.9641077776329388,0.01088617046980801,0.9642265084627109,0.013504317741722862,0.9622590546347454,0.010705772416098358
S1_mixture_order,Mixture Complexity,PLS-DA,p4,0.8020742513849626,0.04182118715395363,0.7845661116660256,0.03954968399751255,0.8190546347452425,0.04704939943057899
S1_mixture_order,Mixture Complexity,RF,p4,0.9733979868500839,0.007130927368577576,0.9727940689258222,0.007308370812482529,0.9711418047882135,0.008245677976439804
S1_mixture_order,Mixture Complexity,SVM,p4,0.63331676478189,0.04807271591115725,0.6849360336584561,0.025949391723909882,0.6382381829343156,0.05276431198707015
S1_mixture_order,Mixture Complexity,Spectrum-KAN,p4,0.8999950577049523,0.03720373148174013,0.8937060657355269,0.042231368088318365,0.9034438305709024,0.03569077746294087
