fold_id,n_train,n_test,macro_f1,run_id,task,task_name,retention_pct,n_features
4,721,180,0.9707981829980532,shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,71
0,720,181,0.9847489046174587,shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,10,141
1,721,180,0.968944099378882,shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,10,141
2,721,180,0.9924213717317165,shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,10,141
3,721,180,0.9772641151951498,shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,10,141
4,721,180,0.9851851851851852,shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,10,141
0,519,131,0.9608711881461285,shap_feature_selection_extratrees_p1_20260529_182607,G1_thiram_molar_grade,Thiram Positive Molar Grade,1,15
1,519,131,0.9147238695329875,shap_feature_selection_extratrees_p1_20260529_182607,G1_thiram_molar_grade,Thiram Positive Molar Grade,1,15
2,520,130,0.9449398000908679,shap_feature_selection_extratrees_p1_20260529_182607,G1_thiram_molar_grade,Thiram Positive Molar Grade,1,15
3,522,128,0.91096547314578,shap_feature_selection_extratrees_p1_20260529_182607,G1_thiram_molar_grade,Thiram Positive Molar Grade,1,15
4,520,130,0.9274979563604351,shap_feature_selection_extratrees_p1_20260529_182607,G1_thiram_molar_grade,Thiram Positive Molar Grade,1,15
0,519,131,0.9608711881461285,shap_feature_selection_extratrees_p1_20260529_182607,G1_thiram_molar_grade,Thiram Positive Molar Grade,2,29
1,519,131,0.9448457174484571,shap_feature_selection_extratrees_p1_20260529_182607,G1_thiram_molar_grade,Thiram Positive Molar Grade,2,29
2,520,130,0.9672970843183609,shap_feature_selection_extratrees_p1_20260529_182607,G1_thiram_molar_grade,Thiram Positive Molar Grade,2,29
3,522,128,0.9164780799251223,shap_feature_selection_extratrees_p1_20260529_182607,G1_thiram_molar_grade,Thiram Positive Molar Grade,2,29
4,520,130,0.9338314758527524,shap_feature_selection_extratrees_p1_20260529_182607,G1_thiram_molar_grade,Thiram Positive Molar Grade,2,29
0,519,131,0.9686651411136538,shap_feature_selection_extratrees_p1_20260529_182607,G1_thiram_molar_grade,Thiram Positive Molar Grade,3,43
