task,task_name,feature_index,wavenumber,mean_abs_shap
P1_thiram_presence,Thiram Presence,1323,1723.0,0.0008264502564088834
P1_thiram_presence,Thiram Presence,1198,1598.0,0.0008258868823749958
P1_thiram_presence,Thiram Presence,185,585.0,0.0008223459252598502
P1_thiram_presence,Thiram Presence,361,761.0,0.0008108757517671113
P1_thiram_presence,Thiram Presence,1119,1519.0,0.0008087381860741994
P1_thiram_presence,Thiram Presence,154,554.0,0.0008074262745344382
P1_thiram_presence,Thiram Presence,629,1029.0,0.0008065848924737411
P1_thiram_presence,Thiram Presence,1358,1758.0,0.0008042252965821728
P1_thiram_presence,Thiram Presence,970,1370.0,0.0008037832563081498
P1_thiram_presence,Thiram Presence,423,823.0,0.0008002624095122087
P1_thiram_presence,Thiram Presence,264,664.0,0.0007998692503209566
P1_thiram_presence,Thiram Presence,737,1137.0,0.0007991325332025534
P1_thiram_presence,Thiram Presence,1222,1622.0,0.0007983548270233981
P1_thiram_presence,Thiram Presence,1118,1518.0,0.0007960638975948915
P1_thiram_presence,Thiram Presence,1196,1596.0,0.0007949027993411469
P1_thiram_presence,Thiram Presence,640,1040.0,0.0007938171496025256
P1_thiram_presence,Thiram Presence,634,1034.0,0.0007884142889466654
P1_thiram_presence,Thiram Presence,1256,1656.0,0.0007873844215256094
P1_thiram_presence,Thiram Presence,184,584.0,0.0007871783092414212
P1_thiram_presence,Thiram Presence,2,402.0,0.0007843144100596211
P1_thiram_presence,Thiram Presence,106,506.0,0.0007764012012089894
P1_thiram_presence,Thiram Presence,1182,1582.0,0.0007758160319942238
P1_thiram_presence,Thiram Presence,1215,1615.0,0.0007714746884000956
P1_thiram_presence,Thiram Presence,1202,1602.0,0.0007707445244274858
P1_thiram_presence,Thiram Presence,1170,1570.0,0.0007658637306621316
P1_thiram_presence,Thiram Presence,746,1146.0,0.0007610311552713672
P1_thiram_presence,Thiram Presence,1034,1434.0,0.0007605733542557355
P1_thiram_presence,Thiram Presence,393,793.0,0.0007600945268226494
P1_thiram_presence,Thiram Presence,563,963.0,0.0007597030550448117
P1_thiram_presence,Thiram Presence,663,1063.0,0.0007539300363952251
P1_thiram_presence,Thiram Presence,421,821.0,0.000753139248147775
P1_thiram_presence,Thiram Presence,1325,1725.0,0.0007511254275516733
P1_thiram_presence,Thiram Presence,358,758.0,0.0007510790919235059
P1_thiram_presence,Thiram Presence,412,812.0,0.000749521521709059
P1_thiram_presence,Thiram Presence,0,400.0,0.0007483763583051557
P1_thiram_presence,Thiram Presence,561,961.0,0.0007459584907643861
P1_thiram_presence,Thiram Presence,637,1037.0,0.000740607767755117
P1_thiram_presence,Thiram Presence,598,998.0,0.0007381671739921894
P1_thiram_presence,Thiram Presence,1322,1722.0,0.0007331742455153018
P1_thiram_presence,Thiram Presence,1152,1552.0,0.0007205019617933195
P1_thiram_presence,Thiram Presence,678,1078.0,0.0007164188190588716
P1_thiram_presence,Thiram Presence,397,797.0,0.0007148148468624108
P1_thiram_presence,Thiram Presence,211,611.0,0.000711703300648915
P1_thiram_presence,Thiram Presence,1022,1422.0,0.0007082974053363596
P1_thiram_presence,Thiram Presence,916,1316.0,0.0007061685937775646
P1_thiram_presence,Thiram Presence,420,820.0,0.0007049087413897465
P1_thiram_presence,Thiram Presence,1364,1764.0,0.00070243159080791
P1_thiram_presence,Thiram Presence,500,900.0,0.0006991534706308988
P1_thiram_presence,Thiram Presence,498,898.0,0.0006970246665341767
P1_thiram_presence,Thiram Presence,1302,1702.0,0.0006965266581851636
P1_thiram_presence,Thiram Presence,587,987.0,0.0006936051109467345
P1_thiram_presence,Thiram Presence,948,1348.0,0.0006898268867141428
P1_thiram_presence,Thiram Presence,654,1054.0,0.0006895506131876127
P1_thiram_presence,Thiram Presence,969,1369.0,0.000688338686995835
P1_thiram_presence,Thiram Presence,584,984.0,0.0006876035605569303
P1_thiram_presence,Thiram Presence,565,965.0,0.000687525610975096
P1_thiram_presence,Thiram Presence,1006,1406.0,0.0006873379537866535
P1_thiram_presence,Thiram Presence,295,695.0,0.000686376695322542
P1_thiram_presence,Thiram Presence,793,1193.0,0.0006841617445980813
P1_thiram_presence,Thiram Presence,531,931.0,0.0006834633995368797
P1_thiram_presence,Thiram Presence,1201,1601.0,0.0006831335780006976
P1_thiram_presence,Thiram Presence,792,1192.0,0.0006812178536774809
P1_thiram_presence,Thiram Presence,693,1093.0,0.0006807747415870778
P1_thiram_presence,Thiram Presence,1218,1618.0,0.0006800172435806794
P1_thiram_presence,Thiram Presence,309,709.0,0.0006779698845326507
P1_thiram_presence,Thiram Presence,422,822.0,0.0006771374037584724
P1_thiram_presence,Thiram Presence,401,801.0,0.0006755345560363565
P1_thiram_presence,Thiram Presence,1096,1496.0,0.0006731063398346737
P1_thiram_presence,Thiram Presence,533,933.0,0.0006672650419884215
P1_thiram_presence,Thiram Presence,1181,1581.0,0.0006657508771363056
P1_thiram_presence,Thiram Presence,1172,1572.0,0.0006600461457349144
P1_thiram_presence,Thiram Presence,1204,1604.0,0.000659066912015555
P1_thiram_presence,Thiram Presence,1016,1416.0,0.0006586560938990436
P1_thiram_presence,Thiram Presence,510,910.0,0.000656029820110361
P1_thiram_presence,Thiram Presence,953,1353.0,0.0006559545462237917
P1_thiram_presence,Thiram Presence,997,1397.0,0.0006547801919407382
P1_thiram_presence,Thiram Presence,105,505.0,0.0006534591942649329
P1_thiram_presence,Thiram Presence,331,731.0,0.0006526499050847479
P1_thiram_presence,Thiram Presence,382,782.0,0.0006499602565709318
P1_thiram_presence,Thiram Presence,573,973.0,0.000648922619140113
P1_thiram_presence,Thiram Presence,780,1180.0,0.0006472871601741851
P1_thiram_presence,Thiram Presence,391,791.0,0.0006470821857403486
P1_thiram_presence,Thiram Presence,1223,1623.0,0.0006466242508983024
P1_thiram_presence,Thiram Presence,514,914.0,0.0006463410246521252
P1_thiram_presence,Thiram Presence,680,1080.0,0.0006460775292979647
P1_thiram_presence,Thiram Presence,1005,1405.0,0.0006459106189559632
P1_thiram_presence,Thiram Presence,1001,1401.0,0.0006455720250306024
P1_thiram_presence,Thiram Presence,597,997.0,0.0006442869079435145
P1_thiram_presence,Thiram Presence,967,1367.0,0.0006442347118724511
P1_thiram_presence,Thiram Presence,918,1318.0,0.0006434724196668147
P1_thiram_presence,Thiram Presence,1033,1433.0,0.0006414421392380605
P1_thiram_presence,Thiram Presence,1023,1423.0,0.0006388720403015676
P1_thiram_presence,Thiram Presence,1224,1624.0,0.0006347756860937639
P1_thiram_presence,Thiram Presence,392,792.0,0.0006339122374327464
P1_thiram_presence,Thiram Presence,1002,1402.0,0.0006320968764627763
P1_thiram_presence,Thiram Presence,1312,1712.0,0.0006308598635295643
P1_thiram_presence,Thiram Presence,355,755.0,0.0006258554615989141
P1_thiram_presence,Thiram Presence,1356,1756.0,0.0006257267016087426
P1_thiram_presence,Thiram Presence,277,677.0,0.0006256750757770587
P1_thiram_presence,Thiram Presence,665,1065.0,0.0006240178169274745
P1_thiram_presence,Thiram Presence,995,1395.0,0.0006225206640408266
P1_thiram_presence,Thiram Presence,189,589.0,0.0006215632843259761
P1_thiram_presence,Thiram Presence,769,1169.0,0.0006201963085279975
P1_thiram_presence,Thiram Presence,1331,1731.0,0.0006194735177390192
P1_thiram_presence,Thiram Presence,583,983.0,0.0006181126309553014
P1_thiram_presence,Thiram Presence,631,1031.0,0.0006165811345595692
P1_thiram_presence,Thiram Presence,1136,1536.0,0.0006163893918910462
P1_thiram_presence,Thiram Presence,1270,1670.0,0.0006145350318406718
P1_thiram_presence,Thiram Presence,1122,1522.0,0.0006117447238387408
P1_thiram_presence,Thiram Presence,48,448.0,0.0006113228695030822
P1_thiram_presence,Thiram Presence,152,552.0,0.0006093343475853237
P1_thiram_presence,Thiram Presence,558,958.0,0.000608854940379304
P1_thiram_presence,Thiram Presence,378,778.0,0.0006079818507957656
P1_thiram_presence,Thiram Presence,1357,1757.0,0.0006059101962274187
P1_thiram_presence,Thiram Presence,268,668.0,0.0006045744058186281
P1_thiram_presence,Thiram Presence,572,972.0,0.0006028607358472395
P1_thiram_presence,Thiram Presence,892,1292.0,0.0006024244823628115
P1_thiram_presence,Thiram Presence,588,988.0,0.0006023102185748451
P1_thiram_presence,Thiram Presence,1296,1696.0,0.0006017774875092354
P1_thiram_presence,Thiram Presence,513,913.0,0.0006005958823743761
P1_thiram_presence,Thiram Presence,704,1104.0,0.0006000854854176985
P1_thiram_presence,Thiram Presence,590,990.0,0.00059559014224827
P1_thiram_presence,Thiram Presence,721,1121.0,0.0005935288135681387
P1_thiram_presence,Thiram Presence,332,732.0,0.0005927887136716165
P1_thiram_presence,Thiram Presence,443,843.0,0.0005872005482769725
P1_thiram_presence,Thiram Presence,1031,1431.0,0.000587147983744654
P1_thiram_presence,Thiram Presence,501,901.0,0.0005856763143140577
P1_thiram_presence,Thiram Presence,760,1160.0,0.0005805164585357725
P1_thiram_presence,Thiram Presence,112,512.0,0.0005789113035530862
P1_thiram_presence,Thiram Presence,77,477.0,0.0005783428120689912
P1_thiram_presence,Thiram Presence,409,809.0,0.0005775270742030514
P1_thiram_presence,Thiram Presence,1313,1713.0,0.0005775257092549525
P1_thiram_presence,Thiram Presence,301,701.0,0.0005774286383893587
P1_thiram_presence,Thiram Presence,653,1053.0,0.0005768521033218444
P1_thiram_presence,Thiram Presence,779,1179.0,0.0005765924473505135
P1_thiram_presence,Thiram Presence,133,533.0,0.0005748492193772941
P1_thiram_presence,Thiram Presence,955,1355.0,0.0005717155899870001
P1_thiram_presence,Thiram Presence,889,1289.0,0.0005696309962114919
P1_thiram_presence,Thiram Presence,747,1147.0,0.0005690496666505172
P1_thiram_presence,Thiram Presence,594,994.0,0.0005688393048715589
P1_thiram_presence,Thiram Presence,30,430.0,0.0005670899332627597
P1_thiram_presence,Thiram Presence,984,1384.0,0.0005670196643136375
P1_thiram_presence,Thiram Presence,723,1123.0,0.0005647084434292597
P1_thiram_presence,Thiram Presence,591,991.0,0.0005640654640743664
P1_thiram_presence,Thiram Presence,692,1092.0,0.0005625981156185922
P1_thiram_presence,Thiram Presence,1036,1436.0,0.0005617820315064619
P1_thiram_presence,Thiram Presence,339,739.0,0.0005606367362764363
P1_thiram_presence,Thiram Presence,1254,1654.0,0.0005589576434442149
P1_thiram_presence,Thiram Presence,307,707.0,0.0005587096978039892
P1_thiram_presence,Thiram Presence,808,1208.0,0.0005553908001095519
P1_thiram_presence,Thiram Presence,1339,1739.0,0.0005548234095417952
P1_thiram_presence,Thiram Presence,497,897.0,0.0005537605976745843
P1_thiram_presence,Thiram Presence,638,1038.0,0.0005536668021423808
P1_thiram_presence,Thiram Presence,134,534.0,0.000552631192174951
P1_thiram_presence,Thiram Presence,1200,1600.0,0.0005520072666425744
P1_thiram_presence,Thiram Presence,1294,1694.0,0.0005514779890823284
P1_thiram_presence,Thiram Presence,135,535.0,0.000549463074275095
P1_thiram_presence,Thiram Presence,1300,1700.0,0.0005487481741769678
P1_thiram_presence,Thiram Presence,1384,1784.0,0.000548519506376008
P1_thiram_presence,Thiram Presence,781,1181.0,0.0005473673870881821
P1_thiram_presence,Thiram Presence,182,582.0,0.0005454142794781647
P1_thiram_presence,Thiram Presence,569,969.0,0.000545391741760436
P1_thiram_presence,Thiram Presence,416,816.0,0.000544777223246957
P1_thiram_presence,Thiram Presence,581,981.0,0.0005446385901800756
P1_thiram_presence,Thiram Presence,398,798.0,0.0005427452714154466
P1_thiram_presence,Thiram Presence,796,1196.0,0.0005402435028090722
P1_thiram_presence,Thiram Presence,426,826.0,0.0005368281122157285
P1_thiram_presence,Thiram Presence,359,759.0,0.0005367521321565004
P1_thiram_presence,Thiram Presence,149,549.0,0.0005367251971747523
P1_thiram_presence,Thiram Presence,143,543.0,0.0005356253376856847
P1_thiram_presence,Thiram Presence,745,1145.0,0.0005355024832065772
P1_thiram_presence,Thiram Presence,1089,1489.0,0.0005351322778261282
P1_thiram_presence,Thiram Presence,402,802.0,0.0005344140154024506
P1_thiram_presence,Thiram Presence,1174,1574.0,0.0005342773376426108
P1_thiram_presence,Thiram Presence,263,663.0,0.0005325193116213961
P1_thiram_presence,Thiram Presence,1090,1490.0,0.0005317744411032796
P1_thiram_presence,Thiram Presence,212,612.0,0.0005293125719362707
P1_thiram_presence,Thiram Presence,323,723.0,0.0005278813687111009
P1_thiram_presence,Thiram Presence,399,799.0,0.0005263554058651755
P1_thiram_presence,Thiram Presence,875,1275.0,0.0005242057716483312
P1_thiram_presence,Thiram Presence,912,1312.0,0.0005233287497973758
P1_thiram_presence,Thiram Presence,949,1349.0,0.0005216722123263449
P1_thiram_presence,Thiram Presence,1271,1671.0,0.0005211810738862631
P1_thiram_presence,Thiram Presence,1047,1447.0,0.0005159789781636051
P1_thiram_presence,Thiram Presence,162,562.0,0.0005158192887602989
P1_thiram_presence,Thiram Presence,161,561.0,0.0005156632240862127
P1_thiram_presence,Thiram Presence,636,1036.0,0.0005134977502175398
P1_thiram_presence,Thiram Presence,410,810.0,0.0005128423167457728
P1_thiram_presence,Thiram Presence,998,1398.0,0.0005115755987787479
P1_thiram_presence,Thiram Presence,148,548.0,0.0005104178904014351
P1_thiram_presence,Thiram Presence,914,1314.0,0.0005101082873949152
P1_thiram_presence,Thiram Presence,79,479.0,0.0005095495668650401
P1_thiram_presence,Thiram Presence,433,833.0,0.0005078569807003742
P1_thiram_presence,Thiram Presence,1178,1578.0,0.0005062071800568946
P1_thiram_presence,Thiram Presence,107,507.0,0.0005057244262691631
P1_thiram_presence,Thiram Presence,1284,1684.0,0.0005050600429700786
P1_thiram_presence,Thiram Presence,314,714.0,0.000503331929790219
P1_thiram_presence,Thiram Presence,1194,1594.0,0.0005027115235907159
P1_thiram_presence,Thiram Presence,954,1354.0,0.000502137670003299
P1_thiram_presence,Thiram Presence,1272,1672.0,0.0005010967517306075
P1_thiram_presence,Thiram Presence,436,836.0,0.0005009012525381947
P1_thiram_presence,Thiram Presence,761,1161.0,0.0004994940999326122
P1_thiram_presence,Thiram Presence,968,1368.0,0.0004990438603089088
P1_thiram_presence,Thiram Presence,786,1186.0,0.0004968658442233739
P1_thiram_presence,Thiram Presence,131,531.0,0.000496727700903498
P1_thiram_presence,Thiram Presence,682,1082.0,0.000496378056892273
P1_thiram_presence,Thiram Presence,242,642.0,0.0004948239017855315
P1_thiram_presence,Thiram Presence,664,1064.0,0.0004942504742810342
P1_thiram_presence,Thiram Presence,1168,1568.0,0.0004924422235038813
P1_thiram_presence,Thiram Presence,1154,1554.0,0.000492430813487997
P1_thiram_presence,Thiram Presence,31,431.0,0.0004907900298189922
P1_thiram_presence,Thiram Presence,1281,1681.0,0.0004898551789668965
P1_thiram_presence,Thiram Presence,722,1122.0,0.000488057782677964
P1_thiram_presence,Thiram Presence,649,1049.0,0.00048641560241967846
P1_thiram_presence,Thiram Presence,1038,1438.0,0.00048492030221922915
P1_thiram_presence,Thiram Presence,1156,1556.0,0.0004840713862010812
P1_thiram_presence,Thiram Presence,701,1101.0,0.00048236544472575964
P1_thiram_presence,Thiram Presence,681,1081.0,0.00048197057658825454
P1_thiram_presence,Thiram Presence,129,529.0,0.0004816283769155773
P1_thiram_presence,Thiram Presence,1255,1655.0,0.0004815750897762347
P1_thiram_presence,Thiram Presence,1128,1528.0,0.00048133592990332047
P1_thiram_presence,Thiram Presence,515,915.0,0.00048105051990220485
P1_thiram_presence,Thiram Presence,791,1191.0,0.0004806907625853348
P1_thiram_presence,Thiram Presence,341,741.0,0.00047867728420431405
P1_thiram_presence,Thiram Presence,925,1325.0,0.00047797619062032353
P1_thiram_presence,Thiram Presence,736,1136.0,0.0004766666430926772
P1_thiram_presence,Thiram Presence,511,911.0,0.00047609680978746085
P1_thiram_presence,Thiram Presence,411,811.0,0.00047577878715096295
P1_thiram_presence,Thiram Presence,703,1103.0,0.0004723696800310987
P1_thiram_presence,Thiram Presence,132,532.0,0.0004710737952757596
P1_thiram_presence,Thiram Presence,356,756.0,0.00047077422135441736
P1_thiram_presence,Thiram Presence,276,676.0,0.00046817396249906944
P1_thiram_presence,Thiram Presence,360,760.0,0.0004677248937511485
P1_thiram_presence,Thiram Presence,1192,1592.0,0.00046594581700004937
P1_thiram_presence,Thiram Presence,187,587.0,0.00046504294993426735
P1_thiram_presence,Thiram Presence,432,832.0,0.0004648085052950841
P1_thiram_presence,Thiram Presence,987,1387.0,0.0004615109796979731
P1_thiram_presence,Thiram Presence,652,1052.0,0.0004597758206838987
P1_thiram_presence,Thiram Presence,275,675.0,0.00045805757688744205
P1_thiram_presence,Thiram Presence,1020,1420.0,0.0004565063008253219
P1_thiram_presence,Thiram Presence,428,828.0,0.00045641199918603295
P1_thiram_presence,Thiram Presence,893,1293.0,0.0004507030403538789
P1_thiram_presence,Thiram Presence,676,1076.0,0.0004461271251392475
P1_thiram_presence,Thiram Presence,1197,1597.0,0.0004459454442119203
P1_thiram_presence,Thiram Presence,535,935.0,0.0004445162487003565
P1_thiram_presence,Thiram Presence,1206,1606.0,0.00044404933957539294
P1_thiram_presence,Thiram Presence,1082,1482.0,0.00044169969772715935
P1_thiram_presence,Thiram Presence,1283,1683.0,0.0004396761596832614
P1_thiram_presence,Thiram Presence,512,912.0,0.00043753646977474605
P1_thiram_presence,Thiram Presence,427,827.0,0.00043714274498301875
P1_thiram_presence,Thiram Presence,570,970.0,0.0004356351832926809
P1_thiram_presence,Thiram Presence,328,728.0,0.00043380119657081593
P1_thiram_presence,Thiram Presence,136,536.0,0.0004328489123355368
P1_thiram_presence,Thiram Presence,959,1359.0,0.0004315007455055776
P1_thiram_presence,Thiram Presence,1324,1724.0,0.00043113669398833207
P1_thiram_presence,Thiram Presence,34,434.0,0.00043047670961237337
P1_thiram_presence,Thiram Presence,408,808.0,0.0004301493022632779
P1_thiram_presence,Thiram Presence,810,1210.0,0.0004299094612348192
P1_thiram_presence,Thiram Presence,1021,1421.0,0.00042955297156527564
P1_thiram_presence,Thiram Presence,1093,1493.0,0.00042915097381342215
P1_thiram_presence,Thiram Presence,775,1175.0,0.0004286207108331581
P1_thiram_presence,Thiram Presence,645,1045.0,0.0004258876892662125
P1_thiram_presence,Thiram Presence,32,432.0,0.00042544218436984757
P1_thiram_presence,Thiram Presence,1332,1732.0,0.00042531874351516637
P1_thiram_presence,Thiram Presence,787,1187.0,0.00042395625326790965
P1_thiram_presence,Thiram Presence,639,1039.0,0.0004232577336682943
P1_thiram_presence,Thiram Presence,625,1025.0,0.00042120101412808234
P1_thiram_presence,Thiram Presence,915,1315.0,0.0004210616003460537
P1_thiram_presence,Thiram Presence,180,580.0,0.00042011848171596435
P1_thiram_presence,Thiram Presence,624,1024.0,0.00042011130576926654
P1_thiram_presence,Thiram Presence,795,1195.0,0.0004196887609781276
P1_thiram_presence,Thiram Presence,29,429.0,0.0004191176127937701
P1_thiram_presence,Thiram Presence,124,524.0,0.0004160472748043573
P1_thiram_presence,Thiram Presence,702,1102.0,0.0004154846507811972
P1_thiram_presence,Thiram Presence,440,840.0,0.00041506723061073225
P1_thiram_presence,Thiram Presence,435,835.0,0.000414129434745115
P1_thiram_presence,Thiram Presence,885,1285.0,0.00041296328584571843
P1_thiram_presence,Thiram Presence,946,1346.0,0.0004129360786481508
P1_thiram_presence,Thiram Presence,706,1106.0,0.0004114994678833513
P1_thiram_presence,Thiram Presence,799,1199.0,0.00041128758810409286
P1_thiram_presence,Thiram Presence,326,726.0,0.00041089373537884567
P1_thiram_presence,Thiram Presence,1340,1740.0,0.00041056664951094314
P1_thiram_presence,Thiram Presence,1175,1575.0,0.0004101212852149092
P1_thiram_presence,Thiram Presence,986,1386.0,0.0004087673632356755
P1_thiram_presence,Thiram Presence,874,1274.0,0.00040562353979303804
P1_thiram_presence,Thiram Presence,960,1360.0,0.0004056044566803916
P1_thiram_presence,Thiram Presence,1363,1763.0,0.00040438163031660397
P1_thiram_presence,Thiram Presence,996,1396.0,0.0004035604657663931
P1_thiram_presence,Thiram Presence,1376,1776.0,0.000403540184652816
P1_thiram_presence,Thiram Presence,644,1044.0,0.00040349067528923783
P1_thiram_presence,Thiram Presence,673,1073.0,0.00040324475850635894
P1_thiram_presence,Thiram Presence,599,999.0,0.0004028904007925475
P1_thiram_presence,Thiram Presence,950,1350.0,0.00040228537425299605
P1_thiram_presence,Thiram Presence,945,1345.0,0.000399988340460045
P1_thiram_presence,Thiram Presence,708,1108.0,0.00039948461429154957
P1_thiram_presence,Thiram Presence,826,1226.0,0.00039803233779894256
P1_thiram_presence,Thiram Presence,580,980.0,0.0003979255160189397
P1_thiram_presence,Thiram Presence,695,1095.0,0.00039786653121242873
P1_thiram_presence,Thiram Presence,648,1048.0,0.0003958460576984332
P1_thiram_presence,Thiram Presence,1253,1653.0,0.00039365859367177886
P1_thiram_presence,Thiram Presence,698,1098.0,0.00039347909134689616
P1_thiram_presence,Thiram Presence,1094,1494.0,0.0003934407889917221
P1_thiram_presence,Thiram Presence,474,874.0,0.0003933291611231579
P1_thiram_presence,Thiram Presence,333,733.0,0.0003929153204489127
P1_thiram_presence,Thiram Presence,407,807.0,0.00039246035545907165
P1_thiram_presence,Thiram Presence,910,1310.0,0.0003913167110576979
P1_thiram_presence,Thiram Presence,1035,1435.0,0.00039107267731291806
P1_thiram_presence,Thiram Presence,951,1351.0,0.00039097714192005403
P1_thiram_presence,Thiram Presence,759,1159.0,0.0003899928760706688
P1_thiram_presence,Thiram Presence,405,805.0,0.00038851256688856884
P1_thiram_presence,Thiram Presence,1138,1538.0,0.00038735119433568526
P1_thiram_presence,Thiram Presence,658,1058.0,0.0003872214203853447
P1_thiram_presence,Thiram Presence,1015,1415.0,0.0003855108274921026
P1_thiram_presence,Thiram Presence,1304,1704.0,0.0003852022990303281
P1_thiram_presence,Thiram Presence,880,1280.0,0.000384384719927703
P1_thiram_presence,Thiram Presence,330,730.0,0.00038431418089951425
P1_thiram_presence,Thiram Presence,311,711.0,0.0003829469774648457
P1_thiram_presence,Thiram Presence,352,752.0,0.0003826008139965616
P1_thiram_presence,Thiram Presence,1252,1652.0,0.0003820947858814395
P1_thiram_presence,Thiram Presence,557,957.0,0.0003809887653307672
P1_thiram_presence,Thiram Presence,622,1022.0,0.0003802997424647856
P1_thiram_presence,Thiram Presence,1282,1682.0,0.0003801878071956946
P1_thiram_presence,Thiram Presence,125,525.0,0.00037933613246804123
P1_thiram_presence,Thiram Presence,269,669.0,0.00037798984524547
P1_thiram_presence,Thiram Presence,1037,1437.0,0.0003779323688960717
P1_thiram_presence,Thiram Presence,406,806.0,0.0003769529108337554
P1_thiram_presence,Thiram Presence,1057,1457.0,0.0003766075354088227
P1_thiram_presence,Thiram Presence,768,1168.0,0.0003763903084312185
P1_thiram_presence,Thiram Presence,496,896.0,0.00037486431167033926
P1_thiram_presence,Thiram Presence,1083,1483.0,0.000374239407674471
P1_thiram_presence,Thiram Presence,241,641.0,0.000372054571019148
P1_thiram_presence,Thiram Presence,1383,1783.0,0.0003712522524273219
P1_thiram_presence,Thiram Presence,748,1148.0,0.00037123178211344326
P1_thiram_presence,Thiram Presence,1088,1488.0,0.0003711151109568305
P1_thiram_presence,Thiram Presence,660,1060.0,0.00037046291043589167
P1_thiram_presence,Thiram Presence,1221,1621.0,0.0003700641402495732
P1_thiram_presence,Thiram Presence,757,1157.0,0.0003697227763590588
P1_thiram_presence,Thiram Presence,243,643.0,0.0003689707892621856
P1_thiram_presence,Thiram Presence,739,1139.0,0.00036715901738537204
P1_thiram_presence,Thiram Presence,536,936.0,0.0003642987675071991
P1_thiram_presence,Thiram Presence,534,934.0,0.0003642927215995472
P1_thiram_presence,Thiram Presence,633,1033.0,0.00036368054488907956
P1_thiram_presence,Thiram Presence,108,508.0,0.0003633405672076749
P1_thiram_presence,Thiram Presence,1342,1742.0,0.00036091160387517117
P1_thiram_presence,Thiram Presence,585,985.0,0.0003608864808388239
P1_thiram_presence,Thiram Presence,766,1166.0,0.00035965120291429117
P1_thiram_presence,Thiram Presence,1179,1579.0,0.0003592714313357869
P1_thiram_presence,Thiram Presence,993,1393.0,0.00035878647905192903
P1_thiram_presence,Thiram Presence,1385,1785.0,0.00035845568974948033
P1_thiram_presence,Thiram Presence,990,1390.0,0.0003580827266802536
P1_thiram_presence,Thiram Presence,441,841.0,0.0003574269209494389
P1_thiram_presence,Thiram Presence,7,407.0,0.00035717514764628094
P1_thiram_presence,Thiram Presence,303,703.0,0.0003567599570518945
P1_thiram_presence,Thiram Presence,876,1276.0,0.0003562852426820041
P1_thiram_presence,Thiram Presence,291,691.0,0.0003559935561356255
P1_thiram_presence,Thiram Presence,688,1088.0,0.00035507447702485894
P1_thiram_presence,Thiram Presence,1269,1669.0,0.00035501860557541953
P1_thiram_presence,Thiram Presence,240,640.0,0.00035438755265471995
P1_thiram_presence,Thiram Presence,429,829.0,0.00035311654640355906
P1_thiram_presence,Thiram Presence,475,875.0,0.00035293198167053215
P1_thiram_presence,Thiram Presence,1133,1533.0,0.0003527969069573674
P1_thiram_presence,Thiram Presence,91,491.0,0.00035167179593090974
P1_thiram_presence,Thiram Presence,109,509.0,0.00035099479244216753
P1_thiram_presence,Thiram Presence,33,433.0,0.00035051543844193063
P1_thiram_presence,Thiram Presence,705,1105.0,0.0003501310906805342
P1_thiram_presence,Thiram Presence,899,1299.0,0.0003496401268583295
P1_thiram_presence,Thiram Presence,884,1284.0,0.0003495290495344395
P1_thiram_presence,Thiram Presence,758,1158.0,0.00034764492515777
P1_thiram_presence,Thiram Presence,1160,1560.0,0.0003465178985071557
P1_thiram_presence,Thiram Presence,127,527.0,0.0003465147695534314
P1_thiram_presence,Thiram Presence,468,868.0,0.0003463189873648246
P1_thiram_presence,Thiram Presence,789,1189.0,0.00034608824227292675
P1_thiram_presence,Thiram Presence,697,1097.0,0.0003451241473521574
P1_thiram_presence,Thiram Presence,123,523.0,0.00034509143265900314
P1_thiram_presence,Thiram Presence,646,1046.0,0.00034399147364880847
P1_thiram_presence,Thiram Presence,15,415.0,0.00034275571819562096
P1_thiram_presence,Thiram Presence,5,405.0,0.0003425303791521604
P1_thiram_presence,Thiram Presence,958,1358.0,0.0003423898368574307
P1_thiram_presence,Thiram Presence,778,1178.0,0.0003394812968721142
P1_thiram_presence,Thiram Presence,285,685.0,0.00033885598674280893
P1_thiram_presence,Thiram Presence,437,837.0,0.0003375187924140128
P1_thiram_presence,Thiram Presence,1355,1755.0,0.0003362182228636234
P1_thiram_presence,Thiram Presence,137,537.0,0.00033503777705932834
P1_thiram_presence,Thiram Presence,36,436.0,0.0003326872703134203
P1_thiram_presence,Thiram Presence,623,1023.0,0.00033206568426616845
P1_thiram_presence,Thiram Presence,771,1171.0,0.00033185571308330447
P1_thiram_presence,Thiram Presence,1193,1593.0,0.0003314262225851104
P1_thiram_presence,Thiram Presence,35,435.0,0.00033138364510737554
P1_thiram_presence,Thiram Presence,718,1118.0,0.0003311453918529576
P1_thiram_presence,Thiram Presence,1303,1703.0,0.0003310823671608163
P1_thiram_presence,Thiram Presence,305,705.0,0.0003301721051686386
P1_thiram_presence,Thiram Presence,764,1164.0,0.0003301639479365237
P1_thiram_presence,Thiram Presence,400,800.0,0.00032906038472344884
P1_thiram_presence,Thiram Presence,3,403.0,0.00032856784464288427
P1_thiram_presence,Thiram Presence,308,708.0,0.000328301263742901
P1_thiram_presence,Thiram Presence,616,1016.0,0.00032810586109601906
P1_thiram_presence,Thiram Presence,894,1294.0,0.00032718846368122933
P1_thiram_presence,Thiram Presence,296,696.0,0.0003266905078886884
P1_thiram_presence,Thiram Presence,532,932.0,0.00032651070738265957
P1_thiram_presence,Thiram Presence,1314,1714.0,0.0003262013455605728
P1_thiram_presence,Thiram Presence,260,660.0,0.0003253093567291868
P1_thiram_presence,Thiram Presence,699,1099.0,0.0003247243756429438
