Task,TaskName,Model,Preprocess,Fold,MacroF1,BalancedAcc,Accuracy,FitSeconds,PredictSeconds
G2_mg_molar_grade,MG Positive Molar Grade,Spectrum-KAN,p1,2,0.389869721473495,0.4103359173126615,0.4140625,18.909122496843334,0.0782062858343124
G2_mg_molar_grade,MG Positive Molar Grade,Spectrum-KAN,p1,3,0.5249990407121753,0.5380403815186424,0.5461538461538461,16.117370396852493,0.0063864812254905
G2_mg_molar_grade,MG Positive Molar Grade,Spectrum-KAN,p1,4,0.4896606583851358,0.530602775724727,0.5230769230769231,18.9774052798748,0.0143319219350814
G2_mg_molar_grade,MG Positive Molar Grade,KAN-CNN,p1,0,0.6197917627596047,0.6213883016208598,0.6230769230769231,26.900335945189,0.0102432668209075
G2_mg_molar_grade,MG Positive Molar Grade,KAN-CNN,p1,1,0.669661733615222,0.6749422728022431,0.6692307692307692,32.75863628089428,0.0050330385565757
G2_mg_molar_grade,MG Positive Molar Grade,KAN-CNN,p1,2,0.6668084859502214,0.6730404823428079,0.671875,33.29430953413248,0.0053499862551689
G2_mg_molar_grade,MG Positive Molar Grade,KAN-CNN,p1,3,0.6725305885552864,0.6754490276229407,0.6846153846153846,23.914982572197918,0.0634854063391685
G2_mg_molar_grade,MG Positive Molar Grade,KAN-CNN,p1,4,0.6085353785254825,0.6147203744764721,0.6153846153846154,29.32848490029573,0.0664357393980026
G3_mba_molar_grade,MBA Positive Molar Grade,1D-CNN,p1,0,0.6510611105505667,0.6737520128824476,0.6715328467153284,42.70695082843304,0.003087431192398
G3_mba_molar_grade,MBA Positive Molar Grade,1D-CNN,p1,1,0.5159847654221248,0.5591291439881246,0.5693430656934306,25.78138456493616,0.0085930824279785
G3_mba_molar_grade,MBA Positive Molar Grade,1D-CNN,p1,2,0.6053782607862305,0.6325512292209795,0.6277372262773723,27.093579664826397,0.0096793845295906
G3_mba_molar_grade,MBA Positive Molar Grade,1D-CNN,p1,3,0.7012084912666493,0.7067266871614697,0.7037037037037037,32.72803229093552,0.0715921893715858
