fold_id,n_train,n_test,macro_f1,run_id,task,task_name,retention_pct,n_features
3,721,180,0.9849598930481284,shap_feature_selection_extratrees_p1_20260528_125736,P3_mba_presence,MBA Presence,90,1261
4,721,180,0.9851851851851852,shap_feature_selection_extratrees_p1_20260528_125736,P3_mba_presence,MBA Presence,90,1261
0,720,181,0.9847489046174587,shap_feature_selection_extratrees_p1_20260528_125736,P3_mba_presence,MBA Presence,100,1401
1,721,180,0.9684155114932445,shap_feature_selection_extratrees_p1_20260528_125736,P3_mba_presence,MBA Presence,100,1401
2,721,180,1.0,shap_feature_selection_extratrees_p1_20260528_125736,P3_mba_presence,MBA Presence,100,1401
3,721,180,0.9925370040217256,shap_feature_selection_extratrees_p1_20260528_125736,P3_mba_presence,MBA Presence,100,1401
4,721,180,0.9925370040217256,shap_feature_selection_extratrees_p1_20260528_125736,P3_mba_presence,MBA Presence,100,1401
0,519,131,0.9840463257065402,shap_feature_selection_extratrees_p1_20260528_125736,G1_thiram_molar_grade,Thiram Positive Molar Grade,10,141
1,519,131,0.9772956424499074,shap_feature_selection_extratrees_p1_20260528_125736,G1_thiram_molar_grade,Thiram Positive Molar Grade,10,141
2,520,130,1.0,shap_feature_selection_extratrees_p1_20260528_125736,G1_thiram_molar_grade,Thiram Positive Molar Grade,10,141
3,522,128,0.9592568911622621,shap_feature_selection_extratrees_p1_20260528_125736,G1_thiram_molar_grade,Thiram Positive Molar Grade,10,141
4,520,130,0.9759920915124982,shap_feature_selection_extratrees_p1_20260528_125736,G1_thiram_molar_grade,Thiram Positive Molar Grade,10,141
0,519,131,1.0,shap_feature_selection_extratrees_p1_20260528_125736,G1_thiram_molar_grade,Thiram Positive Molar Grade,20,281
1,519,131,0.9844253490870032,shap_feature_selection_extratrees_p1_20260528_125736,G1_thiram_molar_grade,Thiram Positive Molar Grade,20,281
2,520,130,1.0,shap_feature_selection_extratrees_p1_20260528_125736,G1_thiram_molar_grade,Thiram Positive Molar Grade,20,281
3,522,128,0.9762237964178535,shap_feature_selection_extratrees_p1_20260528_125736,G1_thiram_molar_grade,Thiram Positive Molar Grade,20,281
4,520,130,0.9840465465465466,shap_feature_selection_extratrees_p1_20260528_125736,G1_thiram_molar_grade,Thiram Positive Molar Grade,20,281
0,519,131,1.0,shap_feature_selection_extratrees_p1_20260528_125736,G1_thiram_molar_grade,Thiram Positive Molar Grade,30,421
1,519,131,0.9844253490870032,shap_feature_selection_extratrees_p1_20260528_125736,G1_thiram_molar_grade,Thiram Positive Molar Grade,30,421
2,520,130,1.0,shap_feature_selection_extratrees_p1_20260528_125736,G1_thiram_molar_grade,Thiram Positive Molar Grade,30,421
3,522,128,0.9845616340181557,shap_feature_selection_extratrees_p1_20260528_125736,G1_thiram_molar_grade,Thiram Positive Molar Grade,30,421
4,520,130,0.9840465465465466,shap_feature_selection_extratrees_p1_20260528_125736,G1_thiram_molar_grade,Thiram Positive Molar Grade,30,421
0,519,131,1.0,shap_feature_selection_extratrees_p1_20260528_125736,G1_thiram_molar_grade,Thiram Positive Molar Grade,40,561
1,519,131,0.9844253490870032,shap_feature_selection_extratrees_p1_20260528_125736,G1_thiram_molar_grade,Thiram Positive Molar Grade,40,561
2,520,130,1.0,shap_feature_selection_extratrees_p1_20260528_125736,G1_thiram_molar_grade,Thiram Positive Molar Grade,40,561
3,522,128,0.9845616340181557,shap_feature_selection_extratrees_p1_20260528_125736,G1_thiram_molar_grade,Thiram Positive Molar Grade,40,561
4,520,130,0.9840465465465466,shap_feature_selection_extratrees_p1_20260528_125736,G1_thiram_molar_grade,Thiram Positive Molar Grade,40,561
0,519,131,1.0,shap_feature_selection_extratrees_p1_20260528_125736,G1_thiram_molar_grade,Thiram Positive Molar Grade,50,701
1,519,131,0.9922345695541571,shap_feature_selection_extratrees_p1_20260528_125736,G1_thiram_molar_grade,Thiram Positive Molar Grade,50,701
2,520,130,1.0,shap_feature_selection_extratrees_p1_20260528_125736,G1_thiram_molar_grade,Thiram Positive Molar Grade,50,701
3,522,128,0.9845616340181557,shap_feature_selection_extratrees_p1_20260528_125736,G1_thiram_molar_grade,Thiram Positive Molar Grade,50,701
4,520,130,0.9920467836257311,shap_feature_selection_extratrees_p1_20260528_125736,G1_thiram_molar_grade,Thiram Positive Molar Grade,50,701
0,519,131,1.0,shap_feature_selection_extratrees_p1_20260528_125736,G1_thiram_molar_grade,Thiram Positive Molar Grade,60,841
1,519,131,0.9922345695541571,shap_feature_selection_extratrees_p1_20260528_125736,G1_thiram_molar_grade,Thiram Positive Molar Grade,60,841
2,520,130,1.0,shap_feature_selection_extratrees_p1_20260528_125736,G1_thiram_molar_grade,Thiram Positive Molar Grade,60,841
3,522,128,0.9916603101957793,shap_feature_selection_extratrees_p1_20260528_125736,G1_thiram_molar_grade,Thiram Positive Molar Grade,60,841
4,520,130,0.9920467836257311,shap_feature_selection_extratrees_p1_20260528_125736,G1_thiram_molar_grade,Thiram Positive Molar Grade,60,841
0,519,131,1.0,shap_feature_selection_extratrees_p1_20260528_125736,G1_thiram_molar_grade,Thiram Positive Molar Grade,70,981
1,519,131,0.9922345695541571,shap_feature_selection_extratrees_p1_20260528_125736,G1_thiram_molar_grade,Thiram Positive Molar Grade,70,981
2,520,130,1.0,shap_feature_selection_extratrees_p1_20260528_125736,G1_thiram_molar_grade,Thiram Positive Molar Grade,70,981
3,522,128,0.9845616340181557,shap_feature_selection_extratrees_p1_20260528_125736,G1_thiram_molar_grade,Thiram Positive Molar Grade,70,981
4,520,130,0.9840465465465466,shap_feature_selection_extratrees_p1_20260528_125736,G1_thiram_molar_grade,Thiram Positive Molar Grade,70,981
0,519,131,1.0,shap_feature_selection_extratrees_p1_20260528_125736,G1_thiram_molar_grade,Thiram Positive Molar Grade,80,1121
1,519,131,0.9922345695541571,shap_feature_selection_extratrees_p1_20260528_125736,G1_thiram_molar_grade,Thiram Positive Molar Grade,80,1121
2,520,130,1.0,shap_feature_selection_extratrees_p1_20260528_125736,G1_thiram_molar_grade,Thiram Positive Molar Grade,80,1121
3,522,128,0.9845616340181557,shap_feature_selection_extratrees_p1_20260528_125736,G1_thiram_molar_grade,Thiram Positive Molar Grade,80,1121
4,520,130,0.9840465465465466,shap_feature_selection_extratrees_p1_20260528_125736,G1_thiram_molar_grade,Thiram Positive Molar Grade,80,1121
0,519,131,1.0,shap_feature_selection_extratrees_p1_20260528_125736,G1_thiram_molar_grade,Thiram Positive Molar Grade,90,1261
1,519,131,0.9922345695541571,shap_feature_selection_extratrees_p1_20260528_125736,G1_thiram_molar_grade,Thiram Positive Molar Grade,90,1261
2,520,130,1.0,shap_feature_selection_extratrees_p1_20260528_125736,G1_thiram_molar_grade,Thiram Positive Molar Grade,90,1261
3,522,128,0.9845616340181557,shap_feature_selection_extratrees_p1_20260528_125736,G1_thiram_molar_grade,Thiram Positive Molar Grade,90,1261
4,520,130,0.9920467836257311,shap_feature_selection_extratrees_p1_20260528_125736,G1_thiram_molar_grade,Thiram Positive Molar Grade,90,1261
0,519,131,1.0,shap_feature_selection_extratrees_p1_20260528_125736,G1_thiram_molar_grade,Thiram Positive Molar Grade,100,1401
1,519,131,0.9922345695541571,shap_feature_selection_extratrees_p1_20260528_125736,G1_thiram_molar_grade,Thiram Positive Molar Grade,100,1401
2,520,130,1.0,shap_feature_selection_extratrees_p1_20260528_125736,G1_thiram_molar_grade,Thiram Positive Molar Grade,100,1401
3,522,128,0.9845616340181557,shap_feature_selection_extratrees_p1_20260528_125736,G1_thiram_molar_grade,Thiram Positive Molar Grade,100,1401
4,520,130,0.9920467836257311,shap_feature_selection_extratrees_p1_20260528_125736,G1_thiram_molar_grade,Thiram Positive Molar Grade,100,1401
0,518,130,0.9612350687401398,shap_feature_selection_extratrees_p1_20260528_125736,G2_mg_molar_grade,MG Positive Molar Grade,10,141
1,518,130,0.9538082933431772,shap_feature_selection_extratrees_p1_20260528_125736,G2_mg_molar_grade,MG Positive Molar Grade,10,141
2,520,128,0.953280077463084,shap_feature_selection_extratrees_p1_20260528_125736,G2_mg_molar_grade,MG Positive Molar Grade,10,141
3,518,130,0.9446755704468952,shap_feature_selection_extratrees_p1_20260528_125736,G2_mg_molar_grade,MG Positive Molar Grade,10,141
4,518,130,0.9532608695652174,shap_feature_selection_extratrees_p1_20260528_125736,G2_mg_molar_grade,MG Positive Molar Grade,10,141
0,518,130,0.9767410412440839,shap_feature_selection_extratrees_p1_20260528_125736,G2_mg_molar_grade,MG Positive Molar Grade,20,281
1,518,130,0.9612224433439781,shap_feature_selection_extratrees_p1_20260528_125736,G2_mg_molar_grade,MG Positive Molar Grade,20,281
2,520,128,0.953280077463084,shap_feature_selection_extratrees_p1_20260528_125736,G2_mg_molar_grade,MG Positive Molar Grade,20,281
3,518,130,0.9607372587827808,shap_feature_selection_extratrees_p1_20260528_125736,G2_mg_molar_grade,MG Positive Molar Grade,20,281
4,518,130,0.9532608695652174,shap_feature_selection_extratrees_p1_20260528_125736,G2_mg_molar_grade,MG Positive Molar Grade,20,281
0,518,130,0.9689922480620154,shap_feature_selection_extratrees_p1_20260528_125736,G2_mg_molar_grade,MG Positive Molar Grade,30,421
1,518,130,0.9613732672556202,shap_feature_selection_extratrees_p1_20260528_125736,G2_mg_molar_grade,MG Positive Molar Grade,30,421
2,520,128,0.953280077463084,shap_feature_selection_extratrees_p1_20260528_125736,G2_mg_molar_grade,MG Positive Molar Grade,30,421
3,518,130,0.9607372587827808,shap_feature_selection_extratrees_p1_20260528_125736,G2_mg_molar_grade,MG Positive Molar Grade,30,421
4,518,130,0.9611088499977388,shap_feature_selection_extratrees_p1_20260528_125736,G2_mg_molar_grade,MG Positive Molar Grade,30,421
0,518,130,0.9767410412440839,shap_feature_selection_extratrees_p1_20260528_125736,G2_mg_molar_grade,MG Positive Molar Grade,40,561
1,518,130,0.9613732672556202,shap_feature_selection_extratrees_p1_20260528_125736,G2_mg_molar_grade,MG Positive Molar Grade,40,561
