run_id,task,task_name,retention_pct,selection_rank,feature_index,wavenumber,mean_abs_shap
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,190,574,974.0,0.0009307746668845
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,191,956,1356.0,0.0009301541928211
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,192,1205,1605.0,0.0009243203106389
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,193,628,1028.0,0.0009231809699154
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,194,1195,1595.0,0.0009183366195121
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,195,734,1134.0,0.000916274278643
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,196,1191,1591.0,0.0009156317062728
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,197,1014,1414.0,0.0009143732548739
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,198,794,1194.0,0.0009103754582554
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,199,138,538.0,0.0009039850708036
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,200,329,729.0,0.0009010988300041
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,201,717,1117.0,0.0009007524589123
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,202,1095,1495.0,0.000895759375662
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,203,981,1381.0,0.0008949781119623
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,204,932,1332.0,0.0008936350953346
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,205,186,586.0,0.0008934574358855
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,206,1219,1619.0,0.0008921594381686
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,207,381,781.0,0.0008886427171257
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,208,926,1326.0,0.000883112996058
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,209,1024,1424.0,0.0008773157806302
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,210,1153,1553.0,0.0008706665497197
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,211,741,1141.0,0.0008656724431196
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,212,389,789.0,0.0008639423758428
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,213,626,1026.0,0.0008622788455129
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,214,735,1135.0,0.0008616556540269
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,215,1000,1400.0,0.0008606698045553
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,216,1008,1408.0,0.0008591280842043
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,217,571,971.0,0.0008590374511498
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,218,418,818.0,0.0008561094551671
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,219,286,686.0,0.0008551358617268
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,220,1137,1537.0,0.000853900493428
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,221,266,666.0,0.0008427372708875
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,222,4,404.0,0.0008424903463245
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,223,403,803.0,0.0008355645267559
