sample_index,preprocess,wavenumber,value
279,p2,1546.0,-0.16092131791489112
279,p2,1547.0,-0.14978264774500225
279,p2,1548.0,-0.14034539933006263
279,p2,1549.0,-0.12977509091655795
279,p2,1550.0,-0.10728985376529832
279,p2,1551.0,-0.06766641645502519
279,p2,1552.0,-0.004923277452102989
279,p2,1553.0,0.07957190930531648
279,p2,1554.0,0.18352933724460477
279,p2,1555.0,0.3046648553159065
279,p2,1556.0,0.4384901450673358
279,p2,1557.0,0.5850950635450322
279,p2,1558.0,0.7457302885243188
279,p2,1559.0,0.9280425169250942
279,p2,1560.0,1.1332734570389738
279,p2,1561.0,1.3605447903073997
279,p2,1562.0,1.6072316552401114
279,p2,1563.0,1.8697717662652547
279,p2,1564.0,2.139776593526095
279,p2,1565.0,2.4165544238200285
279,p2,1566.0,2.6993142635280796
279,p2,1567.0,2.9886912323058437
279,p2,1568.0,3.2623501695055497
279,p2,1569.0,3.4968594653316725
279,p2,1570.0,3.6540648712471846
279,p2,1571.0,3.7085406369987783
279,p2,1572.0,3.6327493744396815
279,p2,1573.0,3.411088902397722
279,p2,1574.0,3.032825626713017
279,p2,1575.0,2.4949509861526327
279,p2,1576.0,1.8094064917111548
279,p2,1577.0,1.0038366110117358
279,p2,1578.0,0.13068925601378026
279,p2,1579.0,-0.7451093684934923
279,p2,1580.0,-1.5506586062121763
279,p2,1581.0,-2.228913397919862
279,p2,1582.0,-2.744744706872696
279,p2,1583.0,-3.096342513165672
279,p2,1584.0,-3.3037769789044353
279,p2,1585.0,-3.404588130673654
279,p2,1586.0,-3.4223944789352054
279,p2,1587.0,-3.3795695993183044
279,p2,1588.0,-3.273699732946335
279,p2,1589.0,-3.1030546048473573
279,p2,1590.0,-2.855526771026623
279,p2,1591.0,-2.538127733489738
279,p2,1592.0,-2.1651452093976187
279,p2,1593.0,-1.7512126281752016
279,p2,1594.0,-1.3087232651241143
279,p2,1595.0,-0.8390050570759756
279,p2,1596.0,-0.3512766438293978
279,p2,1597.0,0.15213042024227466
279,p2,1598.0,0.6699428253286778
279,p2,1599.0,1.2069828820092858
279,p2,1600.0,1.7606440915558397
279,p2,1601.0,2.333640377410828
279,p2,1602.0,2.896629583834049
279,p2,1603.0,3.4395024604586135
279,p2,1604.0,3.910894342505246
279,p2,1605.0,4.235365680255423
279,p2,1606.0,4.315497296052112
279,p2,1607.0,4.080280929665659
279,p2,1608.0,3.48281204807174
279,p2,1609.0,2.534182667971855
279,p2,1610.0,1.3032189544936255
279,p2,1611.0,-0.07926380758491472
279,p2,1612.0,-1.4572840034421317
279,p2,1613.0,-2.6768624571989257
279,p2,1614.0,-3.616957350368298
279,p2,1615.0,-4.2107065573907025
279,p2,1616.0,-4.439463448497763
279,p2,1617.0,-4.342101051764848
279,p2,1618.0,-3.9927262852413663
279,p2,1619.0,-3.4892697869718607
279,p2,1620.0,-2.921772970158884
279,p2,1621.0,-2.369526505940443
279,p2,1622.0,-1.8749073052585528
279,p2,1623.0,-1.4838697983531166
279,p2,1624.0,-1.1952423129859664
279,p2,1625.0,-0.998887537136973
279,p2,1626.0,-0.868974623223609
279,p2,1627.0,-0.7821826881027897
279,p2,1628.0,-0.7141257687929922
279,p2,1629.0,-0.6507262593628893
279,p2,1630.0,-0.583123443430092
279,p2,1631.0,-0.5157356176303521
279,p2,1632.0,-0.4465505102191276
279,p2,1633.0,-0.38201895977494116
279,p2,1634.0,-0.32393489951509735
279,p2,1635.0,-0.2749793442570891
279,p2,1636.0,-0.23471816432540912
279,p2,1637.0,-0.19984646992662503
279,p2,1638.0,-0.16689566460955182
279,p2,1639.0,-0.13227503559826814
279,p2,1640.0,-0.09722839680364333
279,p2,1641.0,-0.06583595016843737
279,p2,1642.0,-0.04355502700912669
279,p2,1643.0,-0.0335301837456713
279,p2,1644.0,-0.035291780387848116
279,p2,1645.0,-0.045073556402330406
279,p2,1646.0,-0.05682865480470732
279,p2,1647.0,-0.06387972429070102
279,p2,1648.0,-0.061227225873564994
279,p2,1649.0,-0.04819548716410613
279,p2,1650.0,-0.027915321282809994
279,p2,1651.0,-0.00771310049315273
279,p2,1652.0,0.005502427672769763
279,p2,1653.0,0.00936113498433277
279,p2,1654.0,0.0031395080166727574
279,p2,1655.0,-0.012269804388203751
279,p2,1656.0,-0.03196162294461913
279,p2,1657.0,-0.04900370631527092
279,p2,1658.0,-0.05805141433944403
279,p2,1659.0,-0.058006827103524436
279,p2,1660.0,-0.051932627525600975
279,p2,1661.0,-0.04273025989652671
279,p2,1662.0,-0.03007360539612577
279,p2,1663.0,-0.015235022701529922
279,p2,1664.0,-0.0009146929731660403
279,p2,1665.0,0.010213965598688967
279,p2,1666.0,0.01713051114274992
279,p2,1667.0,0.02133350772448063
279,p2,1668.0,0.0235370646812079
279,p2,1669.0,0.02174026199036829
279,p2,1670.0,0.016771377194956364
279,p2,1671.0,0.01304851336142216
279,p2,1672.0,0.013216861061288485
279,p2,1673.0,0.01593326316707009
279,p2,1674.0,0.018985488661905376
279,p2,1675.0,0.021386300107930536
279,p2,1676.0,0.021281941724028263
279,p2,1677.0,0.017927150147232798
279,p2,1678.0,0.011482001676992884
279,p2,1679.0,0.0034294848065290926
279,p2,1680.0,-0.001673186690057531
279,p2,1681.0,-0.00045772067830395554
279,p2,1682.0,0.007029433764616174
279,p2,1683.0,0.0176984031764641
279,p2,1684.0,0.027913527800814627
279,p2,1685.0,0.03640478980890926
279,p2,1686.0,0.042974915387038945
279,p2,1687.0,0.04726013014436312
279,p2,1688.0,0.04935900580365651
279,p2,1689.0,0.050232059916378954
279,p2,1690.0,0.05074041296816855
279,p2,1691.0,0.0509725538427441
279,p2,1692.0,0.04957014265135864
279,p2,1693.0,0.04394532306615693
279,p2,1694.0,0.03461303380861796
279,p2,1695.0,0.0253157746671293
279,p2,1696.0,0.01996510394102306
279,p2,1697.0,0.02090121059264359
279,p2,1698.0,0.027421946080383425
279,p2,1699.0,0.03823470788223969
279,p2,1700.0,0.04978671942244887
279,p2,1701.0,0.05687165461726685
279,p2,1702.0,0.052332653535508186
279,p2,1703.0,0.03471617268121603
279,p2,1704.0,0.012761560329747972
279,p2,1705.0,-0.0029571432717362747
279,p2,1706.0,-0.0060725166189166
279,p2,1707.0,0.004108253662900493
279,p2,1708.0,0.02285825500367913
279,p2,1709.0,0.043104535025140125
279,p2,1710.0,0.055782732991378266
279,p2,1711.0,0.05184627398079612
279,p2,1712.0,0.029940965895178116
279,p2,1713.0,-0.00033193481755949296
279,p2,1714.0,-0.025925874549306942
279,p2,1715.0,-0.03893963234763838
279,p2,1716.0,-0.03500409932853659
279,p2,1717.0,-0.016773920012784174
279,p2,1718.0,0.007576738106757916
279,p2,1719.0,0.027770450145239583
279,p2,1720.0,0.034560843860396595
279,p2,1721.0,0.027350279271719166
279,p2,1722.0,0.01429757695487874
279,p2,1723.0,0.0017893846015353695
279,p2,1724.0,-0.0059549304961310145
279,p2,1725.0,-0.005192694497615819
279,p2,1726.0,0.004313419613684878
279,p2,1727.0,0.018740104371628978
279,p2,1728.0,0.03288909089846586
279,p2,1729.0,0.04168383110446764
279,p2,1730.0,0.042313006197440814
279,p2,1731.0,0.03614596350194496
279,p2,1732.0,0.026305295773805505
279,p2,1733.0,0.01720042353166367
279,p2,1734.0,0.011334041805818332
279,p2,1735.0,0.012268401183756883
279,p2,1736.0,0.019730762292322054
279,p2,1737.0,0.029683028130060147
279,p2,1738.0,0.0388026968005056
279,p2,1739.0,0.044237426080323314
279,p2,1740.0,0.04419035482342618
279,p2,1741.0,0.03783739258784463
279,p2,1742.0,0.029333033117645926
279,p2,1743.0,0.023837766526570006
279,p2,1744.0,0.02192069301670785
279,p2,1745.0,0.023968938111733635
279,p2,1746.0,0.0289890800673954
279,p2,1747.0,0.0357260885461088
279,p2,1748.0,0.04312203874198508
279,p2,1749.0,0.05018423280310255
279,p2,1750.0,0.05687983478985112
279,p2,1751.0,0.062204327895233044
279,p2,1752.0,0.06396818715069753
279,p2,1753.0,0.05995063345211115
279,p2,1754.0,0.05272500201438046
279,p2,1755.0,0.044819810076307975
279,p2,1756.0,0.03899704717904163
279,p2,1757.0,0.036853917164096694
279,p2,1758.0,0.034992743297644985
279,p2,1759.0,0.03422154654067855
279,p2,1760.0,0.03704474996772515
279,p2,1761.0,0.0435921649993998
279,p2,1762.0,0.05198295149349463
279,p2,1763.0,0.06233094013832905
279,p2,1764.0,0.07551102525683037
279,p2,1765.0,0.08685919456114305
279,p2,1766.0,0.09115917525478626
279,p2,1767.0,0.0862455887478345
279,p2,1768.0,0.07491827938390544
279,p2,1769.0,0.062153817443317196
279,p2,1770.0,0.05072017142660961
279,p2,1771.0,0.04372241925308938
279,p2,1772.0,0.04340601435606602
279,p2,1773.0,0.04720655231767555
279,p2,1774.0,0.049450420645471345
279,p2,1775.0,0.04666760898212486
279,p2,1776.0,0.04154317913330039
279,p2,1777.0,0.040913097535656494
279,p2,1778.0,0.04644477130463974
279,p2,1779.0,0.053207373403679356
279,p2,1780.0,0.05831900545090973
279,p2,1781.0,0.05989763580195378
279,p2,1782.0,0.05592045380890754
279,p2,1783.0,0.04820633933224996
279,p2,1784.0,0.04026004541797714
279,p2,1785.0,0.035176012451245
279,p2,1786.0,0.034380272154765974
279,p2,1787.0,0.03511450398472273
279,p2,1788.0,0.035753277619274805
279,p2,1789.0,0.03755349167566788
279,p2,1790.0,0.039703939505875946
279,p2,1791.0,0.03870349701553296
279,p2,1792.0,0.036496260600620084
279,p2,1793.0,0.03523958420001764
279,p2,1794.0,0.03535462724949745
279,p2,1795.0,0.03705452327122203
279,p2,1796.0,0.03467092536265166
279,p2,1797.0,0.030950623296763232
279,p2,1798.0,0.025893617073556682
279,p2,1799.0,0.01949990669303201
279,p2,1800.0,0.01176949215518922
279,p3,400.0,-0.00395120670697463
279,p3,401.0,-0.0005176323070238582
279,p3,402.0,0.002915946004621591
279,p3,403.0,0.00675638503994214
279,p3,404.0,0.010718364142723813
279,p3,405.0,0.015225557815177537
279,p3,406.0,0.02032340340349771
279,p3,407.0,0.025510697272677893
279,p3,408.0,0.031079244441713446
279,p3,409.0,0.03664782443164613
279,p3,410.0,0.04206282135303347
279,p3,411.0,0.047460788527849455
279,p3,412.0,0.05159175272777082
279,p3,413.0,0.0549126828727734
279,p3,414.0,0.0574512060881675
279,p3,415.0,0.05832706478771971
279,p3,416.0,0.05909364159321622
279,p3,417.0,0.057236383441549805
279,p3,418.0,0.05537917081949234
279,p3,419.0,0.051787383233109656
279,p3,420.0,0.04761743154292094
279,p3,421.0,0.0437818638871149
279,p3,422.0,0.04032335960425059
279,p3,423.0,0.03728276702585802
279,p3,424.0,0.03614587113851794
279,p3,425.0,0.03500900102830873
279,p3,426.0,0.036771952202777826
279,p3,427.0,0.03885711985770213
279,p3,428.0,0.042258427810237274
279,p3,429.0,0.04646640118962617
279,p3,430.0,0.050457935551191276
279,p3,431.0,0.054029317388309184
279,p3,432.0,0.05743028254575972
279,p3,433.0,0.05816158015007796
279,p3,434.0,0.05889284843564521
279,p3,435.0,0.05564589200314283
279,p3,436.0,0.05127683566158173
279,p3,437.0,0.04612617297688796
279,p3,438.0,0.040193893624319514
279,p3,439.0,0.03428216681039948
279,p3,440.0,0.02844349586192609
279,p3,441.0,0.02260472403117428
279,p3,442.0,0.018016794271757054
279,p3,443.0,0.013494579498289697
279,p3,444.0,0.00995114140739761
279,p3,445.0,0.006889705495671288
279,p3,446.0,0.004492565758156692
279,p3,447.0,0.00309193864337646
279,p3,448.0,0.001784614705159995
279,p3,449.0,0.0011027554360865204
279,p3,450.0,0.0004206840811037252
279,p3,451.0,0.0003383499820803367
279,p3,452.0,0.00035344676186041795
279,p3,453.0,0.000481838884452144
279,p3,454.0,0.0006888727614178827
279,p3,455.0,0.0009272336343609764
279,p3,456.0,0.0012324614026766021
279,p3,457.0,0.0015206758468806212
279,p3,458.0,0.0014910350093135206
279,p3,459.0,0.0014610682225800098
279,p3,460.0,0.001543345863077072
279,p3,461.0,0.0016570263339018253
279,p3,462.0,0.001645893137424046
279,p3,463.0,0.0015148138979511918
279,p3,464.0,0.00137439678434698
279,p3,465.0,0.0012067325134521114
279,p3,466.0,0.0010386530406221834
279,p3,467.0,0.0007544222843127917
279,p3,468.0,0.00046738900008890937
279,p3,469.0,0.0005919389524588264
279,p3,470.0,0.0008762589884439529
279,p3,471.0,0.0009290412820946516
279,p3,472.0,0.0007100889149061946
279,p3,473.0,0.0005749538774286468
279,p3,474.0,0.0007987804546739841
279,p3,475.0,0.0010220762809646008
279,p3,476.0,0.0014352429366713514
279,p3,477.0,0.0018621853511080419
279,p3,478.0,0.0023609827389813732
279,p3,479.0,0.002894869508307248
279,p3,480.0,0.0032614134615604118
279,p3,481.0,0.003387395389153456
279,p3,482.0,0.0034579815006980045
279,p3,483.0,0.0032403668453198546
279,p3,484.0,0.003022104831664456
279,p3,485.0,0.002272112584340565
279,p3,486.0,0.0014624389868043682
279,p3,487.0,0.0006381410478276622
279,p3,488.0,-0.00019469671104330129
279,p3,489.0,-0.0008337654855849291
279,p3,490.0,-0.0011693704155974365
279,p3,491.0,-0.001442177962056969
279,p3,492.0,-0.0012905347357629235
279,p3,493.0,-0.0011396503401957944
279,p3,494.0,-0.00028473091432213045
279,p3,495.0,0.0006655235994894441
279,p3,496.0,0.0016600625734722802
279,p3,497.0,0.002680280593634857
279,p3,498.0,0.0041753965416050825
279,p3,499.0,0.006445841111746625
279,p3,500.0,0.00871896399891809
279,p3,501.0,0.01101460850309279
279,p3,502.0,0.013309429927497403
279,p3,503.0,0.015921537475969326
279,p3,504.0,0.01857618684499542
279,p3,505.0,0.021158368800776577
279,p3,506.0,0.023697633986590284
279,p3,507.0,0.0259189523008821
279,p3,508.0,0.027622050737696868
279,p3,509.0,0.02924545073426198
279,p3,510.0,0.030383778605777803
279,p3,511.0,0.03152121130743221
279,p3,512.0,0.03272602219891756
279,p3,513.0,0.033938358436643286
279,p3,514.0,0.03492292326644537
279,p3,515.0,0.03578440519927231
279,p3,516.0,0.036582698763655636
279,p3,517.0,0.03729046658672817
279,p3,518.0,0.03793533471623203
279,p3,519.0,0.03825407866213799
279,p3,520.0,0.038571831496219004
279,p3,521.0,0.03833141892273296
279,p3,522.0,0.038041541021374255
279,p3,523.0,0.03679263944009506
279,p3,524.0,0.035091873806742134
279,p3,525.0,0.033038899259338374
279,p3,526.0,0.030537932839876308
279,p3,527.0,0.027996490219634566
279,p3,528.0,0.025296387068828093
279,p3,529.0,0.022595167230587496
279,p3,530.0,0.019131750967245943
279,p3,531.0,0.015643648670579102
279,p3,532.0,0.013288657871759193
279,p3,533.0,0.01135201358547056
279,p3,534.0,0.009493226493133238
279,p3,535.0,0.0077155069196341314
279,p3,536.0,0.00618854979899006
279,p3,537.0,0.005377553651982372
279,p3,538.0,0.004563058517652996
279,p3,539.0,0.003674959387107154
279,p3,540.0,0.0027855648193973927
279,p3,541.0,0.002514775717470811
279,p3,542.0,0.0024074459463352565
279,p3,543.0,0.0023565099643215875
279,p3,544.0,0.002349578237953456
279,p3,545.0,0.0025211746140753706
279,p3,546.0,0.0030566413695427134
279,p3,547.0,0.003649852308733183
279,p3,548.0,0.0047740478557246405
279,p3,549.0,0.005896796593093895
279,p3,550.0,0.007335403666924484
279,p3,551.0,0.008819945861738985
279,p3,552.0,0.009834159858269237
279,p3,553.0,0.010583141693218405
279,p3,554.0,0.010985444228196634
279,p3,555.0,0.010909565540685184
279,p3,556.0,0.010814349353107303
279,p3,557.0,0.010641791271017248
279,p3,558.0,0.01046763047249247
279,p3,559.0,0.009712483358692252
279,p3,560.0,0.008937779218369577
279,p3,561.0,0.008032424129259755
279,p3,562.0,0.007080072012044054
279,p3,563.0,0.006809334130996938
279,p3,564.0,0.007167630119783989
279,p3,565.0,0.007662851758700515
279,p3,566.0,0.008479854169977553
279,p3,567.0,0.009352675417217305
279,p3,568.0,0.010885942152234372
279,p3,569.0,0.01241740520559795
279,p3,570.0,0.013535093683258437
279,p3,571.0,0.014583878815218578
279,p3,572.0,0.014610840140687042
279,p3,573.0,0.0140621924524575
279,p3,574.0,0.01287002587854326
279,p3,575.0,0.010789894297939761
279,p3,576.0,0.008794824006669583
279,p3,577.0,0.007145793234381249
279,p3,578.0,0.005494784923380989
279,p3,579.0,0.004524160388960395
279,p3,580.0,0.003565444662856465
279,p3,581.0,0.0029537530003773626
279,p3,582.0,0.0024442691046859468
279,p3,583.0,0.0018729248210603957
279,p3,584.0,0.0012505697293366208
279,p3,585.0,0.0007056871696204809
279,p3,586.0,0.0003131653138584873
279,p3,587.0,-8.979836160147009e-05
279,p3,588.0,-0.0005503797537995184
279,p3,589.0,-0.0010131589581268401
279,p3,590.0,-0.0011790425792538614
279,p3,591.0,-0.0013211521347744326
279,p3,592.0,-0.0015338425209243955
279,p3,593.0,-0.0017767104777924652
279,p3,594.0,-0.0019952018879506243
279,p3,595.0,-0.002189329465557717
279,p3,596.0,-0.0023393755053295485
279,p3,597.0,-0.0023781652282433533
279,p3,598.0,-0.0024160515272183634
279,p3,599.0,-0.002419173525063358
279,p3,600.0,-0.0024246227262739923
279,p3,601.0,-0.0023627126322212757
279,p3,602.0,-0.0022927127768999403
279,p3,603.0,-0.002163680860448478
279,p3,604.0,-0.002006741553379982
279,p3,605.0,-0.0016117781293578627
279,p3,606.0,-0.0009369831575005101
279,p3,607.0,-0.000442785895073867
279,p3,608.0,-0.00045838510903073394
279,p3,609.0,-0.0004716514854603836
279,p3,610.0,-0.00041543825433144047
279,p3,611.0,-0.00036143797660655934
279,p3,612.0,-0.00046109155289129764
279,p3,613.0,-0.0005896528343405908
279,p3,614.0,-0.0005437513891731542
279,p3,615.0,-0.0004048889892106723
279,p3,616.0,1.6838920900112943e-06
279,p3,617.0,0.0007359497629407357
279,p3,618.0,0.0013074386321864063
279,p3,619.0,0.0013947942453277887
279,p3,620.0,0.0014942568396917751
279,p3,621.0,0.0018607115462444621
279,p3,622.0,0.002225151208877654
279,p3,623.0,0.0020732904172426755
279,p3,624.0,0.0018357278262478704
279,p3,625.0,0.0013832362255646676
279,p3,626.0,0.0008190921577043013
279,p3,627.0,0.00036203005470011765
279,p3,628.0,3.102568545045592e-05
279,p3,629.0,-0.0002221376770263432
279,p3,630.0,-0.00026161151310333085
279,p3,631.0,-0.00028865870110577534
279,p3,632.0,-0.0001533755040599402
279,p3,633.0,-1.9902155560491412e-05
279,p3,634.0,2.2896744687220182e-05
279,p3,635.0,5.180410027124134e-05
279,p3,636.0,7.986542759365037e-05
279,p3,637.0,0.0001066014618988807
279,p3,638.0,0.0002241467012139616
279,p3,639.0,0.00043252057850991997
279,p3,640.0,0.0006363727895092217
279,p3,641.0,0.0008322318634768225
279,p3,642.0,0.0010335427383991386
279,p3,643.0,0.0012852077892151052
279,p3,644.0,0.0015352766704204526
279,p3,645.0,0.0018358864296608714
279,p3,646.0,0.0021388616155563526
279,p3,647.0,0.002680755449262379
279,p3,648.0,0.003301282796947174
279,p3,649.0,0.004162337276682763
279,p3,650.0,0.005212075330990626
279,p3,651.0,0.006076172195764886
279,p3,652.0,0.006638322662176144
279,p3,653.0,0.007222505414207419
279,p3,654.0,0.00790527652737548
279,p3,655.0,0.008579003234623735
279,p3,656.0,0.00849304103135337
279,p3,657.0,0.008405731969933205
279,p3,658.0,0.00835867671902984
279,p3,659.0,0.00831882876983493
279,p3,660.0,0.00797437201021397
279,p3,661.0,0.007465317793630624
279,p3,662.0,0.006854421602011797
279,p3,663.0,0.006124208206522483
279,p3,664.0,0.0054274973608621074
279,p3,665.0,0.004814591405957836
279,p3,666.0,0.004254597767162656
279,p3,667.0,0.004131106161904441
279,p3,668.0,0.004006469582607768
279,p3,669.0,0.003967759157358725
279,p3,670.0,0.003934492122139906
279,p3,671.0,0.004166988993078124
279,p3,672.0,0.004487364346038236
279,p3,673.0,0.004562083293659851
279,p3,674.0,0.004458639799408446
279,p3,675.0,0.0044089631305962605
279,p3,676.0,0.004440464295818422
279,p3,677.0,0.004448272434128824
279,p3,678.0,0.004379089220472947
279,p3,679.0,0.00431932379097999
279,p3,680.0,0.004455598961205103
279,p3,681.0,0.004590959986116146
279,p3,682.0,0.004830321776245448
279,p3,683.0,0.00508310847258823
279,p3,684.0,0.0052720285306954735
279,p3,685.0,0.005434369640524313
279,p3,686.0,0.005723905951120796
279,p3,687.0,0.0061216883507627246
279,p3,688.0,0.00674459134059714
279,p3,689.0,0.0077513821219927954
279,p3,690.0,0.008707203313074232
279,p3,691.0,0.009461439946279598
279,p3,692.0,0.01022260949642852
279,p3,693.0,0.011166864866478544
279,p3,694.0,0.012110428461447316
279,p3,695.0,0.012630429060854936
279,p3,696.0,0.013086580715188983
279,p3,697.0,0.013440028936414761
279,p3,698.0,0.013749110400466969
279,p3,699.0,0.013778076803465404
279,p3,700.0,0.013568352139339603
279,p3,701.0,0.013528607826917241
279,p3,702.0,0.013766580991217605
279,p3,703.0,0.014107583035706904
279,p3,704.0,0.014837697712865574
279,p3,705.0,0.015552791836337265
279,p3,706.0,0.015991817783825878
279,p3,707.0,0.016430356607868925
279,p3,708.0,0.01602525181454618
279,p3,709.0,0.015515477031904975
279,p3,710.0,0.014991660168895611
279,p3,711.0,0.014462384511968959
279,p3,712.0,0.013890221233974978
279,p3,713.0,0.013285616159361914
279,p3,714.0,0.013180887509148356
279,p3,715.0,0.013795676930022392
279,p3,716.0,0.014735950414624992
279,p3,717.0,0.01665340952009994
279,p3,718.0,0.018582571317543345
279,p3,719.0,0.020619736932898605
279,p3,720.0,0.02265659526564327
279,p3,721.0,0.023959271830262346
279,p3,722.0,0.02521482245144633
279,p3,723.0,0.025793941941648024
279,p3,724.0,0.026193064517633823
279,p3,725.0,0.027032623926495997
279,p3,726.0,0.02813076249963923
279,p3,727.0,0.028813526181520492
279,p3,728.0,0.029046329940602595
279,p3,729.0,0.028334895353321114
279,p3,730.0,0.025706589104343983
279,p3,731.0,0.02271861359956464
279,p3,732.0,0.01809279975052201
279,p3,733.0,0.01352100367902937
279,p3,734.0,0.010700869598450223
279,p3,735.0,0.007880592121387501
279,p3,736.0,0.006721214087240655
279,p3,737.0,0.005788215482320956
279,p3,738.0,0.005642613240263589
279,p3,739.0,0.005788175548508726
279,p3,740.0,0.00659528240796866
279,p3,741.0,0.007881420488195323
279,p3,742.0,0.009814266690328024
279,p3,743.0,0.012570226658031923
279,p3,744.0,0.015305667428811474
279,p3,745.0,0.01799097185085638
279,p3,746.0,0.02020865370504765
279,p3,747.0,0.019776700068393636
279,p3,748.0,0.019320822369133624
279,p3,749.0,0.016499464799404267
279,p3,750.0,0.013678091951406327
279,p3,751.0,0.012160798835249155
279,p3,752.0,0.010855798395125772
279,p3,753.0,0.010546795562384711
279,p3,754.0,0.010625136091108094
279,p3,755.0,0.010025803990349065
279,p3,756.0,0.008935755853900782
279,p3,757.0,0.007997020505930664
279,p3,758.0,0.0072508624416709145
279,p3,759.0,0.006552294657389081
279,p3,760.0,0.00596471463244822
279,p3,761.0,0.005517492063017161
279,p3,762.0,0.005806898054323395
279,p3,763.0,0.00609339915056482
279,p3,764.0,0.006283710787958903
279,p3,765.0,0.006474107271990834
279,p3,766.0,0.007403288131857676
279,p3,767.0,0.008423865151834763
279,p3,768.0,0.009311405414993238
279,p3,769.0,0.010154674582829305
279,p3,770.0,0.011061639014822228
279,p3,771.0,0.012007692509724477
279,p3,772.0,0.01266880371824977
279,p3,773.0,0.0130333426538871
279,p3,774.0,0.013513796518017788
279,p3,775.0,0.014209409077461089
279,p3,776.0,0.014967210912456064
279,p3,777.0,0.015945133155114668
279,p3,778.0,0.01696012972222016
279,p3,779.0,0.018348567555330212
279,p3,780.0,0.019737170931861767
279,p3,781.0,0.021909638125313224
279,p3,782.0,0.02411493308249645
279,p3,783.0,0.026037058770297317
279,p3,784.0,0.027901330812867376
279,p3,785.0,0.0296579500987008
279,p3,786.0,0.03136854102984636
279,p3,787.0,0.033140499206626726
279,p3,788.0,0.03495695070431518
279,p3,789.0,0.036735283362642486
279,p3,790.0,0.03846698476405642
279,p3,791.0,0.039897028085971405
279,p3,792.0,0.040714410977141555
279,p3,793.0,0.041418038415905384
279,p3,794.0,0.04166604501558931
279,p3,795.0,0.041781829100219166
279,p3,796.0,0.0403749563911362
279,p3,797.0,0.03896828174730017
279,p3,798.0,0.03677743311930606
279,p3,799.0,0.03454549660614832
279,p3,800.0,0.031930048828784745
279,p3,801.0,0.02923620112922824
279,p3,802.0,0.02626340190152042
279,p3,803.0,0.02317677227029422
279,p3,804.0,0.020423866126399143
279,p3,805.0,0.017902920952850183
279,p3,806.0,0.01577209035423676
279,p3,807.0,0.014081150059951714
279,p3,808.0,0.01241234616190709
279,p3,809.0,0.010782763339585867
279,p3,810.0,0.00935896912523742
279,p3,811.0,0.008586496270849784
279,p3,812.0,0.007885792012902003
279,p3,813.0,0.0077104565610667955
279,p3,814.0,0.007536827495977014
279,p3,815.0,0.0075186821921195395
279,p3,816.0,0.007500664178859495
279,p3,817.0,0.008036539752706339
279,p3,818.0,0.008640976077698719
279,p3,819.0,0.009251909060325565
279,p3,820.0,0.00986474946402918
279,p3,821.0,0.010613431995675835
279,p3,822.0,0.011432137380049003
279,p3,823.0,0.012016442995372979
279,p3,824.0,0.012408977654206881
279,p3,825.0,0.012917262565615754
279,p3,826.0,0.013572838597561534
279,p3,827.0,0.014171843985974717
279,p3,828.0,0.01465591906086514
279,p3,829.0,0.015132556393049933
279,p3,830.0,0.015582679719333869
279,p3,831.0,0.01590900691176265
279,p3,832.0,0.015233414865294559
279,p3,833.0,0.014557883795869461
279,p3,834.0,0.013885737427125733
279,p3,835.0,0.013213603647810913
279,p3,836.0,0.012113462181682357
279,p3,837.0,0.010965761365217881
279,p3,838.0,0.00992826072945934
279,p3,839.0,0.008918294842180182
279,p3,840.0,0.008034223009209893
279,p3,841.0,0.007206690169042984
279,p3,842.0,0.0065221851841959656
279,p3,843.0,0.00593705160567691
279,p3,844.0,0.005516632070749956
279,p3,845.0,0.005274649341578963
279,p3,846.0,0.00496706297256921
279,p3,847.0,0.004552477799482066
279,p3,848.0,0.004130903565165408
279,p3,849.0,0.0036914924224463103
279,p3,850.0,0.00331848762101045
279,p3,851.0,0.003248376734736564
279,p3,852.0,0.0031621552035768366
279,p3,853.0,0.0028919679067793405
279,p3,854.0,0.0026216381442385524
279,p3,855.0,0.0019581741165179633
279,p3,856.0,0.0012865302379951107
279,p3,857.0,0.001031640211033133
279,p3,858.0,0.0008334260437733343
279,p3,859.0,0.000707280354058888
279,p3,860.0,0.0006001468983929776
279,p3,861.0,0.0004970709199946255
279,p3,862.0,0.00039569713431774484
279,p3,863.0,0.00033391928723253616
279,p3,864.0,0.0002984563732509125
279,p3,865.0,0.00020344643655017283
279,p3,866.0,4.888072423411326e-05
279,p3,867.0,-0.0001944598824257418
279,p3,868.0,-0.000565446161624413
279,p3,869.0,-0.0007950091109269364
279,p3,870.0,-0.0007237481814240343
279,p3,871.0,-0.0007252053112678339
279,p3,872.0,-0.0009694392907447959
279,p3,873.0,-0.0011791273758557132
279,p3,874.0,-0.00117506353182436
279,p3,875.0,-0.0011736465973047156
279,p3,876.0,-0.0012169589607651647
279,p3,877.0,-0.0012605842821475461
279,p3,878.0,-0.0011447840955160719
279,p3,879.0,-0.0010226400932187196
279,p3,880.0,-0.0009833566503350745
279,p3,881.0,-0.0009567148259087843
279,p3,882.0,-0.0007019112591505916
279,p3,883.0,-0.00038296614756487676
279,p3,884.0,-0.00012206424521380697
279,p3,885.0,0.00011380190829429917
279,p3,886.0,0.0005362630682381292
279,p3,887.0,0.001077928627935799
279,p3,888.0,0.0016668674348939536
279,p3,889.0,0.0022977040884492334
279,p3,890.0,0.003161196231677245
