sample_id,folder_name,mixture_order,family,PCA1,PCA2,tSNE1,tSNE2,UMAP1,UMAP2
S0483,美5,1,single,-12.556034150424422,26.660738464010574,-19.354614,26.003473,10.360493,-11.936049
S0484,美5,1,single,-12.33691740740329,26.64481865011731,-18.969532,25.945663,10.46231,-11.97644
S0485,美5,1,single,-12.521439485210195,26.52382151009102,-18.68256,26.17444,9.981426,-12.309494
S0486,美5,1,single,-12.661267734849234,26.394648004863097,-18.735771,26.999088,9.774191,-12.30032
S0487,美5,1,single,-12.708123115133052,26.387693856737652,-19.284134,26.400782,10.044819,-12.149016
S0488,美5,1,single,-12.714050580463164,26.52750452666779,-18.698992,26.998041,9.747318,-12.4002495
S0489,美5,1,single,-13.023459954191448,26.55927321368441,-19.919683,26.20102,9.996112,-11.7182255
S0490,美5,1,single,-12.663163852750541,26.545301721328663,-18.93441,26.898226,9.820325,-12.258678
S0491,美5,1,single,-12.569477793639752,26.59804015969877,-18.56281,26.382814,9.850835,-12.3998995
S0492,美5,1,single,-12.489901669188919,26.426699480428873,-18.531874,26.389196,9.835667,-12.42914
S0493,美5,1,single,-12.4936467747833,26.494293286466583,-18.508703,26.641928,9.723691,-12.309176
S0494,美5,1,single,-12.619175098454946,26.52036244241049,-18.549927,26.7392,9.759082,-12.38399
S0495,美5,1,single,-12.78689092564687,26.680359140244928,-19.601574,26.549662,10.2449,-11.934731
S0496,美5K4,2,binary_Thiram_MG,14.387795528048631,12.585319705747098,14.312931,33.714794,-3.885648,-21.42008
S0497,美5K4,2,binary_Thiram_MG,9.556342501247709,11.19990618499275,13.584501,33.458614,-3.9178636,-21.452255
S0498,美5K4,2,binary_Thiram_MG,13.294963893410355,12.203616131585996,14.206594,33.66551,-3.9060955,-21.440437
S0499,美5K4,2,binary_Thiram_MG,11.410832694188638,11.798736141861221,13.956137,33.542107,-3.872049,-21.406376
S0500,美5K4,2,binary_Thiram_MG,10.77430564600545,10.846258364432632,13.652778,33.154312,-3.8974082,-21.43175
S0501,美5K4,2,binary_Thiram_MG,10.717822736390092,10.86898218036982,13.632663,33.17705,-3.908156,-21.442623
S0502,美5K4,2,binary_Thiram_MG,10.843760021534484,10.714296448110147,13.745795,33.07546,-3.9194212,-21.453848
S0503,美5K4,2,binary_Thiram_MG,11.061176625779922,10.650987483224528,13.975699,33.048237,-3.9094,-21.443933
S0504,美5K4,2,binary_Thiram_MG,11.24754648538995,10.691509546202546,13.993806,33.031143,-3.916383,-21.450893
S0505,美5K4,2,binary_Thiram_MG,13.53998814288183,12.283484335358919,14.236861,33.51284,-3.904173,-21.438677
S0506,美5K4,2,binary_Thiram_MG,11.277676674804196,11.691486336079386,13.956873,33.45243,-3.9000857,-21.434721
S0507,美5K4,2,binary_Thiram_MG,10.897155741810353,10.900337763219323,13.9818945,33.103054,-3.8887646,-21.423424
S0508,美5K4,2,binary_Thiram_MG,9.740674292790178,11.285773376270793,13.584115,33.43943,-3.8814669,-21.415922
S0509,美5K4m4,3,ternary,41.160935436395405,2.8435167938018586,40.705338,2.4456518,-16.920643,9.586613
S0510,美5K4m4,3,ternary,22.041818764332007,5.911314087176022,42.816357,3.136802,-16.858671,9.546588
S0511,美5K4m4,3,ternary,19.525730070954427,5.730911951702769,42.90207,3.1579525,-16.832493,9.617673
S0512,美5K4m4,3,ternary,20.807188739800434,5.958772775555107,42.85607,3.1492572,-16.78307,9.583759
S0513,美5K4m4,3,ternary,22.65089606038064,5.874896799314809,42.789143,3.1321974,-16.765703,9.572338
S0514,美5K4m4,3,ternary,24.99834161490111,6.249010093123474,42.674915,3.103069,-16.783794,9.576364
S0515,美5K4m4,3,ternary,27.545338231643008,5.489016129949581,42.534386,3.0587046,-16.865234,9.534594
S0516,美5K4m4,3,ternary,27.8768876528609,5.279258860467563,42.480846,3.041361,-16.861235,9.648175
S0517,美5K4m4,3,ternary,28.050947591023952,5.046687943806952,42.471905,3.0382936,-16.863552,9.656588
S0518,美5K4m4,3,ternary,29.130782885353693,4.933590523529661,42.385788,3.010654,-16.81966,9.626815
S0519,美5K4m4,3,ternary,33.034046251630215,4.053021735316018,42.002068,2.8853745,-16.846817,9.620815
S0520,美5K4m4,3,ternary,37.73807803423537,3.4709806837476065,41.032784,2.5659647,-16.795757,9.621219
S0521,美5K4m4,3,ternary,41.31348262548616,2.3191992130555517,40.652702,2.436552,-16.887758,9.550944
S0522,美5K4m4,3,ternary,36.57290591812987,-0.01137956057111953,38.32844,1.3989466,-16.964674,9.62357
S0523,美5K4m5,3,ternary,26.94165970572365,1.1817653969863935,33.02042,-0.38521406,-17.443987,10.787596
S0524,美5K4m5,3,ternary,27.456487504798687,1.0735290551790027,32.63918,0.07006728,-16.847778,11.362861
S0525,美5K4m5,3,ternary,27.771071027013054,0.957314343648979,32.368824,0.41287085,-16.818972,11.393513
S0526,美5K4m5,3,ternary,27.903636076877834,0.9616425393853298,32.175106,0.66100657,-16.800507,11.417269
S0527,美5K4m5,3,ternary,28.13080514068915,0.7708236908470825,32.011738,0.87643033,-16.83708,11.387331
S0528,美5K4m5,3,ternary,28.107739840280345,0.9459252803115137,31.892832,1.1169921,-16.85704,11.3636465
S0529,美5K4m5,3,ternary,28.66139647412542,0.7084453538428942,31.760345,1.2594898,-16.81728,11.400699
S0530,美5K4m5,3,ternary,28.480634696452903,0.7211666417019231,31.668402,1.434412,-16.852625,11.366306
S0531,美5K4m5,3,ternary,28.422600754526727,0.6368787232570949,31.654434,1.6156039,-16.763027,11.448876
S0532,美5K4m5,3,ternary,28.941390681041025,0.5756037547011081,31.42801,1.6816665,-16.756365,11.453308
S0533,美5K4m5,3,ternary,28.97976141710506,0.6224850526174149,31.521654,1.961701,-16.760157,11.453663
S0534,美5K4m5,3,ternary,29.00611752061751,0.4373391908872748,31.395947,2.0499594,-16.648773,11.550771
S0535,美5K4m5,3,ternary,28.820985590070624,0.615986416840208,31.341179,2.1723406,-16.616812,11.5694275
S0536,美5K4m5,3,ternary,29.097709174046607,0.6164500459482858,31.214283,2.2649543,-16.572556,11.607122
S0537,美5K4m5,3,ternary,28.902698385565316,0.5997312314157122,31.05794,2.2806957,-16.401573,11.722176
S0538,美5K4m5,3,ternary,29.189585626565034,0.5511765337993616,31.182327,2.3338685,-16.470247,11.683453
S0539,美5K4m5,3,ternary,29.006293201718314,0.5252994461757813,31.168184,2.533899,-16.477575,11.683074
S0540,美5K4m5,3,ternary,29.178703903038706,0.6457399969974884,31.002903,2.6864784,-16.393509,11.729791
S0541,美5K4m6,3,ternary,28.26611366017338,0.18804449959457134,30.723742,1.1192405,-16.719513,11.488382
S0542,美5K4m6,3,ternary,28.346830272188093,0.09182882704970012,30.129787,1.7362183,-16.465185,11.673999
S0543,美5K4m6,3,ternary,28.998232476165715,0.12180814064627998,29.825802,2.1516702,-16.292847,11.774053
S0544,美5K4m6,3,ternary,29.266383869293012,0.2513389346913584,29.577143,2.4491296,-16.169218,11.869227
S0545,美5K4m6,3,ternary,29.154969738047882,0.12705857074622962,29.596489,2.599185,-16.146397,11.884438
S0546,美5K4m6,3,ternary,29.255271089321123,0.18969885288550004,29.2255,2.7180548,-16.149809,11.882324
S0547,美5K4m6,3,ternary,29.04286805852315,0.16336697901237002,29.444622,2.9392173,-16.176453,11.864147
S0548,美5K4m6,3,ternary,29.102572473349007,0.30698322922708593,29.036863,2.8802555,-16.126621,11.893752
S0549,美5K4m6,3,ternary,29.108458863992517,0.38533931091927937,28.977184,2.9639595,-16.135183,11.886494
S0550,美5K4m6,3,ternary,28.98125022643659,0.6429675178226488,29.075367,3.2206135,-16.152952,11.873651
S0551,美5K4m6,3,ternary,28.694902745527976,0.5374738591660911,28.83667,3.1866012,-16.051569,11.956848
S0552,美5K4m6,3,ternary,29.018059708664985,0.39457330488299525,28.905006,3.2807927,-16.077484,11.940896
S0553,美5K4m6,3,ternary,29.019825394391855,0.4470729191812536,28.896803,3.2626112,-16.060196,11.958874
S0554,美5K4m6,3,ternary,28.968012690300874,0.6238984081974464,29.121405,3.2193477,-16.108389,11.916768
S0555,美5K5,2,binary_Thiram_MG,-4.786658225358501,15.960699567816981,13.368501,34.690292,-3.6426938,-21.181044
S0556,美5K5,2,binary_Thiram_MG,-5.529096633694855,16.594394025177486,13.106436,34.659206,-3.6269193,-21.165525
S0557,美5K5,2,binary_Thiram_MG,-7.285201081785303,17.441223552710884,13.418493,35.094875,-3.4825168,-21.022062
S0558,美5K5,2,binary_Thiram_MG,-7.3081638939963405,18.518701242753068,12.79882,34.815353,-3.4889488,-21.028507
S0559,美5K5,2,binary_Thiram_MG,-8.049763527662556,19.076127714379236,12.697767,34.91873,-3.4756136,-21.015417
S0560,美5K5,2,binary_Thiram_MG,-7.8967241958585035,19.436274267118286,12.665331,34.898766,-3.4710867,-21.010798
S0561,美5K5,2,binary_Thiram_MG,-5.582688967770204,15.81386188787518,13.537179,34.903484,-3.4941092,-21.033882
S0562,美5K5,2,binary_Thiram_MG,-6.621751006787938,16.80969897335816,13.477889,35.02565,-3.4617002,-21.00146
S0563,美5K5,2,binary_Thiram_MG,-6.938889278954887,17.529895981419433,12.88929,34.78466,-3.478914,-21.018778
S0564,美5K5,2,binary_Thiram_MG,-8.975244666846997,17.327393524531917,13.203459,35.30018,-3.460444,-21.000273
S0565,美5K5,2,binary_Thiram_MG,-10.015527906913224,18.515389989177635,12.761023,35.297794,-3.4564857,-20.996414
S0566,美5K5,2,binary_Thiram_MG,-11.020564169546791,15.224421581017946,13.342664,35.5626,-3.5036044,-21.043436
S0567,美5K5,2,binary_Thiram_MG,-11.62927396972865,16.07078218708836,13.200081,35.594196,-3.4496982,-20.9896
S0568,美5K5,2,binary_Thiram_MG,-11.57912209631744,16.121550293916656,13.1826,35.59649,-3.43381,-20.973818
S0569,美5K5m4,3,ternary,-13.587368720595661,-8.769823461251113,-17.146963,-11.981119,-13.488788,-18.70703
S0570,美5K5m4,3,ternary,-14.196097530555923,-8.636161535403543,-17.317635,-12.086068,-13.6592655,-18.553698
S0571,美5K5m4,3,ternary,-14.398345584554553,-8.681481848773137,-17.275696,-12.212946,-13.659804,-18.56051
S0572,美5K5m4,3,ternary,-14.66877948023943,-8.601215938090176,-17.490562,-12.199385,-13.621357,-18.594128
S0573,美5K5m4,3,ternary,-14.680101831336396,-8.615207266257876,-17.66524,-12.25912,-13.618902,-18.57608
S0574,美5K5m4,3,ternary,-14.623704740343653,-8.418802550473265,-17.627703,-12.342334,-13.772159,-18.474712
S0575,美5K5m4,3,ternary,-15.018895832228191,-8.374431677809854,-17.77205,-12.3785095,-13.787762,-18.4551
S0576,美5K5m4,3,ternary,-14.739014441843615,-8.772900728789761,-17.264399,-12.671729,-13.835564,-18.355223
S0577,美5K5m4,3,ternary,-14.659406246171246,-8.86267402707017,-17.187294,-12.7010355,-13.842557,-18.355574
S0578,美5K5m4,3,ternary,-14.980265046673496,-8.548898929829829,-17.652702,-12.83657,-13.767684,-18.386152
S0579,美5K5m4,3,ternary,-14.947041189802938,-8.69801116890811,-17.64799,-12.907089,-13.805041,-18.327898
S0580,美5K5m4,3,ternary,-15.0338281431427,-8.249272678267905,-17.913286,-12.717364,-13.799588,-18.399775
S0581,美5K5m4,3,ternary,-14.8622902508463,-8.589275153335837,-17.290756,-12.85172,-13.8486,-18.343952
S0582,美5K5m4,3,ternary,-15.074071435412474,-8.118032062338704,-18.006334,-12.699733,-13.785794,-18.409536
S0583,美5K5m4,3,ternary,-14.829664054920672,-8.489270560731795,-17.471006,-12.986246,-13.845711,-18.3467
S0584,美5K5m5,3,ternary,15.68630566186279,-11.677035760281253,13.901582,3.0953975,16.094702,-8.500356
S0585,美5K5m5,3,ternary,14.378078369888247,-12.5724488771636,13.655698,3.2208548,16.112688,-8.433749
S0586,美5K5m5,3,ternary,13.494928036190222,-12.084674209173574,13.812924,2.8630972,16.087797,-8.4615965
S0587,美5K5m5,3,ternary,13.039284327297523,-12.523529219608685,13.691335,3.004905,16.10026,-8.474603
S0588,美5K5m5,3,ternary,13.037295188923048,-12.894647839634267,13.419122,3.0884147,16.063223,-8.529385
S0589,美5K5m5,3,ternary,12.947847961635993,-12.175909078780919,13.819077,2.5885587,16.09098,-8.513449
S0590,美5K5m5,3,ternary,13.23298453633917,-12.468184383964124,13.741571,2.57726,16.04341,-8.441648
S0591,美5K5m5,3,ternary,13.687511696376156,-13.024780571008796,13.191605,3.0789614,15.569322,-8.498028
S0592,美5K5m5,3,ternary,12.982433192774243,-12.488851291000273,13.387845,3.0300815,16.020882,-8.424583
S0593,美5K5m5,3,ternary,12.687263724791084,-12.391888003075247,13.355575,2.5739307,16.067793,-8.4698
S0594,美5K5m5,3,ternary,12.442300907443927,-12.428057772275315,13.278777,2.6471272,16.086002,-8.475212
S0595,美5K5m5,3,ternary,12.633685912452755,-12.62110954987738,13.137938,2.834894,16.016142,-8.493007
S0596,美5K5m5,3,ternary,13.090404414106965,-12.219043889489338,13.60311,2.4781396,16.09177,-8.4933605
S0597,美5K5m5,3,ternary,12.799853024295908,-11.992766548701429,13.280312,2.6393335,16.092659,-8.44797
S0598,美5K5m6,3,ternary,20.053341313520544,-5.739846907025974,17.165758,3.171126,5.4218917,17.89626
S0599,美5K5m6,3,ternary,20.271124981787,-6.0598648451367705,17.326618,3.058348,5.4007597,17.875193
S0600,美5K5m6,3,ternary,20.813982949806345,-5.29380322444344,17.251465,3.1548412,5.4441366,17.918547
S0601,美5K5m6,3,ternary,20.3955559579315,-4.693278347833633,17.492592,3.0776818,5.409959,17.884363
S0602,美5K5m6,3,ternary,21.091432070029505,-5.368328266183952,17.437227,3.5974095,5.37239,17.846779
S0603,美5K5m6,3,ternary,21.230009905926604,-5.202436544088158,17.258017,3.5890694,5.4780912,17.952501
S0604,美5K5m6,3,ternary,21.061788820980034,-4.9405318516443595,17.652573,3.6588871,5.3857975,17.860207
S0605,美5K5m6,3,ternary,20.865767421468515,-5.61335989708871,17.15959,3.436837,5.4714603,17.945864
S0606,美5K5m6,3,ternary,21.201009740277215,-4.582581933527228,17.692888,3.0718267,5.2964053,17.770817
S0607,美5K5m6,3,ternary,21.294791805431217,-5.2148723771419325,17.334755,3.665571,5.451356,17.925781
S0608,美5K5m6,3,ternary,21.39521852061129,-4.38554834266801,17.928778,3.418122,5.385334,17.859753
S0609,美5K5m6,3,ternary,21.34899578182602,-4.6723646783268125,17.856295,3.5575604,5.422512,17.896935
S0610,美5K5m6,3,ternary,21.830486001868294,-4.944697598840709,17.780836,3.4843073,5.3445716,17.818989
S0611,美5K5m6,3,ternary,20.92344671973817,-4.0900226143262985,17.812536,3.1373134,5.410909,17.885315
S0612,美5K5m6,3,ternary,21.01365770902855,-4.064130520555194,18.09722,3.1229,5.396876,17.871304
S0613,美5K6,2,binary_Thiram_MG,-16.662713945441965,19.643275209145454,12.741194,35.644833,-3.5288382,-21.068869
S0614,美5K6,2,binary_Thiram_MG,-14.687881671373688,22.58364950620986,12.50648,35.460148,-3.4440417,-20.984047
S0615,美5K6m4,3,ternary,-17.861090092782153,-8.532915814566353,-17.580631,-15.082924,-13.082694,-17.844221
S0616,美5K6m4,3,ternary,-18.245599724446425,-8.392589696543947,-17.610935,-15.291708,-13.040418,-17.842867
S0617,美5K6m4,3,ternary,-18.04336514080618,-8.37392032929906,-17.64138,-15.296566,-13.05326,-17.804346
S0618,美5K6m4,3,ternary,-18.343883143059884,-8.526338921212504,-17.673765,-15.706543,-13.089153,-17.816147
S0619,美5K6m4,3,ternary,-18.056343591757873,-8.346096942513764,-17.732334,-15.618019,-13.092413,-17.916643
S0620,美5K6m4,3,ternary,-18.138989584362772,-8.507488465855172,-17.325478,-15.802649,-13.073399,-17.748083
S0621,美5K6m4,3,ternary,-18.20493039642012,-8.623235993703053,-17.324572,-15.950116,-13.005886,-17.75206
S0622,美5K6m4,3,ternary,-18.25071884755714,-8.326335383079648,-17.636675,-16.089529,-13.035026,-17.806383
S0623,美5K6m4,3,ternary,-18.32074533587704,-7.846792882678419,-17.67748,-16.265793,-13.039239,-17.763586
S0624,美5K6m4,3,ternary,-18.39318987167771,-7.871429274260667,-17.939392,-15.962417,-13.004084,-17.860397
S0625,美5K6m4,3,ternary,-18.034475352972482,-8.159799885986496,-17.996761,-16.28585,-13.043003,-17.811102
S0626,美5K6m4,3,ternary,-18.27224964163093,-7.471949730597157,-17.81162,-16.270227,-12.983144,-17.863949
S0627,美5K6m4,3,ternary,-18.318140722607495,-8.110717067559998,-17.425974,-15.985646,-13.061743,-17.772795
S0628,美5K6m4,3,ternary,-18.76201155138848,-7.449660835655513,-18.04708,-16.715017,-13.059592,-17.734568
S0629,美5K6m5,3,ternary,-13.004266876673714,-18.685303050960258,-5.2861495,-3.4838374,-12.256981,-20.84127
S0630,美5K6m5,3,ternary,-12.928227293385584,-17.012526584913502,-5.4798155,-3.1909246,-12.2410965,-20.848671
S0631,美5K6m5,3,ternary,-12.658889542722576,-18.0484564659349,-5.404873,-3.4927566,-12.295156,-20.944864
S0632,美5K6m5,3,ternary,-11.462677301042346,-17.924397137589345,-5.2583814,-3.5490828,-12.300082,-20.983997
S0633,美5K6m5,3,ternary,-12.23953864704205,-18.454017133191698,-5.3970723,-3.6622798,-12.267977,-20.96742
S0634,美5K6m5,3,ternary,-13.030894246864966,-17.042772893220313,-5.649431,-3.3839152,-12.331342,-21.02668
S0635,美5K6m5,3,ternary,-13.165173395376495,-17.537802066470153,-5.578253,-3.756982,-12.205498,-20.866985
S0636,美5K6m5,3,ternary,-12.102883506738591,-18.57013153602847,-5.323918,-3.7762089,-12.270514,-20.94238
S0637,美5K6m5,3,ternary,-12.527625385122748,-18.850545722635882,-5.572969,-3.9124308,-12.272788,-20.911413
S0638,美5K6m5,3,ternary,-12.311228939334478,-17.08411226425748,-5.78421,-3.4673054,-12.326128,-20.997107
S0639,美5K6m5,3,ternary,-12.634061835745829,-17.463334906526597,-5.85683,-3.6520185,-12.3652,-21.060482
S0640,美5K6m5,3,ternary,-12.987173102357069,-16.166602884559552,-5.9618125,-3.5454407,-12.338109,-21.019102
S0641,美5K6m5,3,ternary,-11.96824401343177,-16.983306643480677,-5.7715616,-3.7955632,-12.247665,-21.007746
S0642,美5K6m6,3,ternary,-7.12997701957386,-16.597337791379143,-2.1889048,-0.9395947,-11.651734,-21.93646
S0643,美5K6m6,3,ternary,-5.989425847541783,-15.471327944555576,-2.0008166,-0.8613095,-11.636486,-21.971634
S0644,美5K6m6,3,ternary,-4.848820367592115,-17.065376039866745,-1.986936,-0.6642694,-11.558848,-22.049145
S0645,美5K6m6,3,ternary,-3.1025952474579594,-18.262348722358578,-2.092741,-0.766735,-11.549825,-22.081087
S0646,美5K6m6,3,ternary,-4.101567880711251,-14.976893676357887,-1.8497391,-0.9434541,-11.559698,-22.025084
S0647,美5K6m6,3,ternary,-3.8949754688106846,-15.585064526186772,-1.0693285,-1.102483,-11.517438,-22.005653
S0648,美5K6m6,3,ternary,-6.116617356514743,-15.212433870803382,-0.8104386,-1.1762433,-11.5085945,-22.099197
S0649,美5K6m6,3,ternary,-6.89312815102445,-18.330186554123728,-2.089112,-0.20962971,-11.571123,-22.057306
S0650,美5K6m6,3,ternary,-2.78124374819235,-14.215232502173771,-1.5621396,0.3483904,-11.599617,-22.009737
S0651,美5K6m6,3,ternary,-3.5880343793710616,-17.472824226171475,-1.3655816,-1.1937244,-11.588076,-22.023726
S0652,美5K6m6,3,ternary,-2.1135020618101383,-14.904903908699907,-1.3697469,-0.30618876,-11.533758,-22.097574
S0653,美5K6m6,3,ternary,-4.707121229038284,-13.213823437086553,-1.1723086,-1.2974926,-11.558844,-22.052462
S0654,美5K6m6,3,ternary,-2.9318886528661445,-14.689731183270746,-1.1244525,-0.15457109,-11.509284,-22.032482
S0655,美5K6m6,3,ternary,-5.0263195363332995,-18.14113707099387,-0.9279751,-0.10679883,-11.601462,-22.071535
S0656,美5K6m6,3,ternary,-4.032082300107755,-14.348613027268492,-1.1133158,-0.28806496,-11.544815,-22.06304
S0657,美5K6m6,3,ternary,-0.4187858951650765,-14.133926460816388,-0.3803716,-1.3190813,-11.462778,-22.142998
S0658,美5K6m6,3,ternary,-4.718619164121681,-12.39975131267257,-0.53825134,-0.90518796,-11.523401,-22.055044
S0659,美5K6m6,3,ternary,-1.274440794322709,-11.157233470068812,-0.7228321,-0.22526167,-11.507642,-22.101946
S0660,美5K6m6,3,ternary,-4.350548170321688,-14.142107330436428,-0.9567958,0.10140903,-11.50305,-22.048471
S0661,美5m4,2,binary_Thiram_MBA,-19.13510144338142,-6.883854604285589,-17.164986,-20.55523,-11.531268,-17.097815
S0662,美5m4,2,binary_Thiram_MBA,-19.028023968201175,-6.658291930064591,-17.428299,-21.169697,-11.555759,-17.15779
S0663,美5m4,2,binary_Thiram_MBA,-19.019517900185928,-6.6059203874388865,-17.23249,-21.06156,-11.51412,-17.127272
S0664,美5m4,2,binary_Thiram_MBA,-18.941806863568786,-6.604111503226823,-17.208036,-20.762177,-11.520613,-17.099237
S0665,美5m4,2,binary_Thiram_MBA,-18.99615514178728,-6.522179672642088,-17.831501,-20.864012,-11.533472,-17.130953
S0666,美5m4,2,binary_Thiram_MBA,-18.907796434026675,-6.627498341149696,-17.787668,-20.995342,-11.521386,-17.114079
S0667,美5m4,2,binary_Thiram_MBA,-18.962439309635705,-6.6036724348066,-17.235744,-21.070103,-11.475221,-17.058558
S0668,美5m4,2,binary_Thiram_MBA,-18.961589067174568,-6.486303710882059,-17.242914,-21.11755,-11.455363,-17.033625
S0669,美5m4,2,binary_Thiram_MBA,-18.906404073087028,-6.438820831754415,-17.7835,-21.558613,-11.723541,-17.431143
S0670,美5m4,2,binary_Thiram_MBA,-18.893993791877683,-6.297883863350158,-17.888386,-21.50628,-11.627446,-17.258404
S0671,美5m4,2,binary_Thiram_MBA,-18.990137517074977,-6.7214452596530405,-17.341131,-20.4445,-11.537583,-17.077091
S0672,美5m4,2,binary_Thiram_MBA,-18.93405563700562,-6.737356493574159,-17.197607,-20.54226,-11.544209,-17.083975
S0673,美5m4,2,binary_Thiram_MBA,-18.971909922024373,-6.810315522030976,-17.706839,-20.442572,-11.507585,-17.085062
S0674,美5m4,2,binary_Thiram_MBA,-18.94225629661004,-6.773766577184565,-17.588398,-20.391794,-11.516314,-17.090874
S0675,美5m4,2,binary_Thiram_MBA,-19.0066543211652,-6.619782884524309,-17.807795,-20.771458,-11.518599,-17.112932
S0676,美5m4,2,binary_Thiram_MBA,-18.942860709000165,-6.6063593498729745,-17.787657,-20.963717,-11.498786,-17.126469
S0677,美5m5,2,binary_Thiram_MBA,-15.651449119395913,-6.557942445769714,-18.86882,-5.0487313,-12.9412,-4.151578
S0678,美5m5,2,binary_Thiram_MBA,-15.783320887145953,-7.750430704646518,-18.464434,-5.153318,-12.904169,-4.135932
S0679,美5m5,2,binary_Thiram_MBA,-15.357206296401552,-7.01822146696431,-18.945786,-4.9616632,-12.960947,-4.210722
S0680,美5m5,2,binary_Thiram_MBA,-15.942988344376229,-7.063014472646577,-18.450748,-5.399022,-12.920167,-4.163973
S0681,美5m5,2,binary_Thiram_MBA,-15.499831270428169,-7.1123524239225135,-18.548212,-5.182193,-13.00194,-4.2318907
S0682,美5m5,2,binary_Thiram_MBA,-16.210560397915312,-6.994960764595924,-18.498974,-5.1846642,-12.980024,-4.2115464
S0683,美5m5,2,binary_Thiram_MBA,-16.227034044456357,-5.783459391048974,-18.853268,-5.689398,-12.935529,-4.2128773
S0684,美5m5,2,binary_Thiram_MBA,-15.955039119161052,-7.249130653600414,-18.413862,-5.4682994,-12.965219,-4.1963468
S0685,美5m5,2,binary_Thiram_MBA,-15.730625154707376,-5.935220016290654,-18.92983,-5.001756,-12.950293,-4.179701
S0686,美5m5,2,binary_Thiram_MBA,-16.45010152029346,-5.591282989171676,-19.124489,-5.4991755,-12.976155,-4.2031827
S0687,美5m5,2,binary_Thiram_MBA,-16.14331231218317,-6.0113554621980905,-19.15256,-5.6315446,-12.974317,-4.2015376
S0688,美5m5,2,binary_Thiram_MBA,-16.032703005450976,-6.694203231065524,-18.728134,-5.7014294,-12.955172,-4.187675
S0689,美5m5,2,binary_Thiram_MBA,-15.53879476989353,-6.186726982859563,-19.190315,-5.216686,-12.999088,-4.2292833
S0690,美5m5,2,binary_Thiram_MBA,-15.871031995358003,-5.833544776357604,-19.344076,-5.2836514,-12.958294,-4.1853085
S0691,美5m5,2,binary_Thiram_MBA,-15.935255724355114,-6.576338441327988,-18.73145,-5.748569,-13.014927,-4.2417717
S0692,美5m5,2,binary_Thiram_MBA,-16.28724910671663,-5.780703533103569,-19.078167,-5.7565637,-12.948216,-4.174644
S0693,美5m6,2,binary_Thiram_MBA,-14.721192557987408,0.5073212112521595,-2.7329805,11.519868,14.56444,2.5534139
S0694,美5m6,2,binary_Thiram_MBA,-14.467379210514384,0.13373947694353794,-3.2234313,11.291054,14.623835,2.5472922
S0695,美5m6,2,binary_Thiram_MBA,-14.208252240617474,-0.5743144481545085,-3.5113876,11.530906,14.578542,2.5118723
S0696,美5m6,2,binary_Thiram_MBA,-14.60901985104024,-0.8252358055289666,-3.6143484,12.2431345,14.559936,2.6078358
S0697,美5m6,2,binary_Thiram_MBA,-13.987356412613924,-0.6532993021553684,-2.349993,11.483668,14.511616,2.4953587
S0698,美5m6,2,binary_Thiram_MBA,-14.845197538327973,-1.1693722440405496,-2.1224635,12.176437,14.552022,2.5313673
S0699,美5m6,2,binary_Thiram_MBA,-15.579238480256471,1.359558917103593,-3.406388,12.233071,14.566005,2.579069
S0700,美5m6,2,binary_Thiram_MBA,-15.91228570296449,-0.4196743112736387,-2.3382924,12.482521,14.509158,2.522183
S0701,美5m6,2,binary_Thiram_MBA,-15.290992295367749,1.2548108019882955,-2.599929,12.781887,14.620824,2.6202474
S0702,美5m6,2,binary_Thiram_MBA,-13.989379955989422,-1.7349039859273934,-3.5452902,11.435486,14.513394,2.4417288
S0703,美5m6,2,binary_Thiram_MBA,-14.43583519408655,0.6008829814540229,-2.8211439,11.973647,14.588547,2.5519004
S0704,美5m6,2,binary_Thiram_MBA,-13.751120501914025,-0.8493812080577595,-3.2643292,11.966645,14.621651,2.5529566
S0705,美5m6,2,binary_Thiram_MBA,-15.660074670801084,1.0733904803636345,-2.8662617,11.580625,14.53796,2.5903618
S0706,美5m6,2,binary_Thiram_MBA,-13.493353018096911,-0.6028393075407913,-2.7826242,11.709939,14.626628,2.6176777
S0707,美5m6,2,binary_Thiram_MBA,-14.072413832760882,-0.41547686723358035,-2.6883323,11.923995,14.497249,2.4998705
S0708,美5m6,2,binary_Thiram_MBA,-14.518571074817348,1.5607696611469106,-2.994433,12.015509,14.625398,2.5488238
S0709,美5m6,2,binary_Thiram_MBA,-13.572439004375257,0.5764030354755226,-2.9515386,12.222574,14.570276,2.5580046
S0710,美5m6,2,binary_Thiram_MBA,-13.79343642792079,1.2752963515096274,-2.7394662,12.17743,14.557967,2.546636
S0711,美5m6,2,binary_Thiram_MBA,-13.849842290298197,-0.14771088961349924,-2.831671,12.6414585,14.643214,2.6540945
S0712,美5m6,2,binary_Thiram_MBA,-12.185538400997299,-0.593287815919122,-2.1929169,11.686942,14.649005,2.6486053
S0713,美6,1,single,-9.67988101932949,23.75557025594561,-23.147955,21.369093,11.160796,-11.633869
S0714,美6,1,single,-11.311943968812292,24.143825109770937,-23.458101,21.451702,11.255641,-11.58583
S0715,美6,1,single,-10.15512817687533,23.892026623782197,-23.298435,21.334385,11.1393175,-11.644856
S0716,美6,1,single,-10.401912120944269,24.63477882316171,-23.442232,21.44327,11.217557,-11.648635
S0717,美6,1,single,-9.669422683394467,23.89351409781028,-22.902609,21.463383,11.199047,-11.6348505
